index,character,episode,line,season,show,characters_spoken,words_spoken
348,Leonard,2," They're not going anywhere.  So, you're coming home from work. That's great. How was work.",1,Big Bang Theory,91,15
349,Penny,2," Well, you know, it's the Cheesecake Factory. People order cheesecake, and I bring it to them.",1,Big Bang Theory,94,16
350,Leonard,2," So, you sort of act as a carbohydrate delivery system.",1,Big Bang Theory,55,10
351,Penny,2," Yeah, call it whatever you want, I get minimum wage. Yeah, anyways, I was wondering if you could help me out with something, I was.",1,Big Bang Theory,132,25
352,Leonard,2, Yes.,1,Big Bang Theory,5,1
353,Penny,2," Oh. Okay, great, I'm having some furniture delivered tomorrow, and I may not be here, so.  Oh! Helhello!",1,Big Bang Theory,105,18
354,Howard,2, .,1,Big Bang Theory,2,1
355,Penny,2, I'm sorry?,1,Big Bang Theory,11,2
356,Howard,2, Haven't you ever been told how beautiful you are in flawless Russian?,1,Big Bang Theory,70,12
357,Penny,2," No, I haven't.",1,Big Bang Theory,15,3
358,Howard,2, Get used to it.,1,Big Bang Theory,16,4
359,Penny,2," Yeah, I probably won't, but Hey Sheldon.",1,Big Bang Theory,41,7
360,Sheldon,2, Hi.,1,Big Bang Theory,4,1
361,Penny,2," Hey Raj!  Still not talking to me, huh?",1,Big Bang Theory,40,8
362,Sheldon,2," Don't take it personally, it's his pathology, he can't talk to women.",1,Big Bang Theory,70,12
363,Howard,2," He can't talk to attractive women, or in your case a cheesecakeâ€“scented Goddess!",1,Big Bang Theory,83,13
364,Leonard,2," So, there's gonna be some furniture delivered?",1,Big Bang Theory,47,7
365,Penny,2," Yeah, yeah, if it gets here and I'm not here tomorrow could you just sign for it and have them put it in my apartment.",1,Big Bang Theory,119,25
366,Leonard,2," Yeah, no problem.",1,Big Bang Theory,18,3
367,Penny,2," Great, here's my spare key. Thank you.",1,Big Bang Theory,39,7
368,Leonard,2," Penny, wait.",1,Big Bang Theory,13,2
369,Penny,2, Yeah?,1,Big Bang Theory,6,1
370,Leonard,2," Um, if you don't have any other plans, do you want to join us for Thai food and a Superman movie marathon?",1,Big Bang Theory,107,22
371,Penny,2," A marathon? Wow, how many Superman movies are there?",1,Big Bang Theory,53,9
372,Sheldon,2," You're kidding, right?",1,Big Bang Theory,23,3
373,Penny,2," Yeah, I do like the one where Lois Lane falls from the helicopter and Superman swooshes down and catches her, which one was that? ",1,Big Bang Theory,131,24
375,Sheldon,2, You realise that scene was rife with scientific inaccuracy.,1,Big Bang Theory,60,9
376,Penny,2," Yes, I know, men can't fly.",1,Big Bang Theory,28,6
377,Sheldon,2," Oh no, let's assume that they can. Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now travelling at approximately 120 miles per hour, hits them, and is immediately sliced into three equal pieces. ",1,Big Bang Theory,324,58
378,Leonard,2," Unless, Superman matches her speed and decelerates. ",1,Big Bang Theory,53,7
379,Sheldon,2," In what space, sir, in what space? She's two feet above the ground. Frankly, if he really loved her, he'd let her hit the pavement. It would be a more merciful death.",1,Big Bang Theory,167,32
380,Leonard,2," Excuse me, your entire argument is predicated on the assumption that Superman's flight is a feat of strength.",1,Big Bang Theory,110,18
381,Sheldon,2," Are you listening to yourself, it is well established that Superman's flight is a feat of strength, it is an extension of his ability to leap tall buildings, an ability he derives from Earth's yellow Sun.",1,Big Bang Theory,205,36
382,Howard,2," Yeah, and you don't have a problem with that, how does he fly at night.",1,Big Bang Theory,72,15
383,Sheldon,2," Uh, a combination of the moon's solar reflection and the energy storage capacity of Kryptonian skin cells.",1,Big Bang Theory,107,17
384,Penny,2, I'm just going to go wash up.,1,Big Bang Theory,30,7
385,Leonard,2," I have 26 hundred comic books in there, I challenge you to find a single reference to Kryptonian skin cells.",1,Big Bang Theory,109,20
386,Sheldon,2, Challenge accepted.  We're locked out.,1,Big Bang Theory,39,5
387,Raj,2," Also, the pretty girl left.",1,Big Bang Theory,28,5
389,Leonard,2," Okay, her apartment's on the fourth floor but the elevator's broken so you're going to have to  oh, you're just going to be done, okay, cool, thanks. I guess we'll just bring it up ourselves.",1,Big Bang Theory,192,35
390,Sheldon,2, I hardly think so. ,1,Big Bang Theory,20,4
391,Leonard,2, Why not?,1,Big Bang Theory,9,2
392,Sheldon,2," Well, we don't have a dolly, or lifting belts, or any measurable upper body strength.",1,Big Bang Theory,86,15
393,Leonard,2," We don't need strength, we're physicists. We are the intellectual descendents of Archimedes. Give me a fulcrum and a lever and I can move the Earth, it's just a matter  I don't have this I don't have this I don't have this.",1,Big Bang Theory,224,42
394,Sheldon,2, Archimedes would be so proud.,1,Big Bang Theory,30,5
395,Leonard,2, Do you have any ideas?,1,Big Bang Theory,23,5
396,Sheldon,2," Yes, but they all involve a green lantern and a power ring.",1,Big Bang Theory,60,12
397,Leonard,2," Easy, easy  Okay! Now we've got an inclined plane. The force required to lift is reduced by the sine of the angle of the stairs, call it thirty degrees, so about half. ",1,Big Bang Theory,169,32
398,Sheldon,2, Exactly half.,1,Big Bang Theory,14,2
399,Leonard,2," Exactly half. Let's push. Okay, see, it's moving, this is easy, all in the math. ",1,Big Bang Theory,82,15
400,Sheldon,2, What's your formula for the corner.,1,Big Bang Theory,36,6
401,Leonard,2," What? Oh, okay, uh, okay, yeah, no problem, just come up here and help me pull and turn.",1,Big Bang Theory,89,18
402,Sheldon,2," Ah, gravity, thou art a heartless bitch.",1,Big Bang Theory,41,7
403,Sheldon,2, You do understand that our efforts here will in no way increase the odds of you having sexual congress with this woman?,1,Big Bang Theory,120,22
404,Leonard,2, Men do things for women without expecting sex.,1,Big Bang Theory,47,8
405,Sheldon,2," Yeah, those are men who just had sex.",1,Big Bang Theory,38,8
406,Leonard,2," I'm doing this to be a good neighbour. In any case, there's no way it could lower the odds.",1,Big Bang Theory,92,19
407,Leonard,2," Almost there, almost there, almost there. ",1,Big Bang Theory,43,6
408,Sheldon,2," No we're not, no we're not, no we're not.",1,Big Bang Theory,42,9
410,Sheldon,2," Watch your fingers. Watch your fingers. Oh God, my fingers!",1,Big Bang Theory,60,10
411,Leonard,2, You okay?,1,Big Bang Theory,10,2
412,Sheldon,2," No, it hurt  Great Caesar's Ghost, look at this place?",1,Big Bang Theory,55,10
413,Leonard,2, So Penny's a little messy.,1,Big Bang Theory,27,5
414,Sheldon,2," A little messy? The Mandelbrot set of complex numbers is a little messy, this is chaos. Excuse me, explain to me an organisational system where a tray of flatware on a couch is valid. I'm just inferring that this is a couch, because the evidence suggests the coffee table's having a tiny garage sale. ",1,Big Bang Theory,302,54
415,Leonard,2," Did it ever occur to you that not everyone has the compulsive need to sort, organise and label the entire world around them?",1,Big Bang Theory,125,23
416,Sheldon,2, No.,1,Big Bang Theory,4,1
417,Leonard,2," Well they don't. Hard as it may be for you to believe, most people don't sort their breakfast cereal numerically by fibre content.",1,Big Bang Theory,131,23
418,Sheldon,2," Excuse me, but I think we've both found that helpful at times.",1,Big Bang Theory,63,12
419,Leonard,2," Come on, we should go.",1,Big Bang Theory,23,5
420,Sheldon,2, Hang on.,1,Big Bang Theory,9,2
421,Leonard,2, What are you doing?,1,Big Bang Theory,20,4
422,Sheldon,2, Straightening up.,1,Big Bang Theory,18,2
423,Leonard,2," Sheldon, this is not your home.",1,Big Bang Theory,32,6
424,Sheldon,2," This is not anyone's home, this is a swirling vortex of entropy.",1,Big Bang Theory,65,12
425,Leonard,2," When the transvestite lived here, you didn't care how he kept the place.",1,Big Bang Theory,73,13
426,Sheldon,2," Because it was immaculate, I mean, you open that man's closet, it was left to right, evening gowns, cocktail dresses, then his police uniforms.",1,Big Bang Theory,144,24
427,Leonard,2, What were you doing in his closet?,1,Big Bang Theory,35,7
428,Sheldon,2, I helped run some cable for a webcam.,1,Big Bang Theory,38,8
429,Penny,2, Hey guys.,1,Big Bang Theory,10,2
430,Leonard,2," Oh, hey Penny, this just arrived, we just brought this up, just now.",1,Big Bang Theory,69,13
431,Penny,2, Great. Was it hard getting it up the stairs?,1,Big Bang Theory,45,9
432,Sheldon,2, ,1,Big Bang Theory,1,0
433,Leonard,2, No.,1,Big Bang Theory,4,1
434,Sheldon,2, No?,1,Big Bang Theory,4,1
435,Leonard,2, No.,1,Big Bang Theory,4,1
436,Sheldon,2, No.,1,Big Bang Theory,4,1
437,Leonard,2," Well, we'll get out of your hair.",1,Big Bang Theory,34,7
438,Penny,2," Oh, great, thank you again .",1,Big Bang Theory,29,6
439,Sheldon,2," Penny, I just want you to know that, you don't have to live like this. I'm here for you.",1,Big Bang Theory,89,19
440,Penny,2, What's he talking about?,1,Big Bang Theory,25,4
441,Leonard,2, It's a joke.,1,Big Bang Theory,13,3
442,Penny,2, I don't get it.,1,Big Bang Theory,16,4
443,Leonard,2," Yeah, he didn't tell it right.",1,Big Bang Theory,31,6
444,Leonard,2, Sheldon?,1,Big Bang Theory,9,1
446,Leonard,2, Sheldon? Hello? ,1,Big Bang Theory,17,2
448,Leonard,2, Sheldon!,1,Big Bang Theory,9,1
449,Sheldon,2, Sssshhhh! Penny's sleeping.,1,Big Bang Theory,28,3
450,Leonard,2," Are you insane, you can't just break into a woman's apartment in the middle of the night and clean.",1,Big Bang Theory,100,19
451,Sheldon,2," I had no choice. I couldn't sleep knowing that just outside my bedroom was our living room, and just outside our living room was that hallway, and immediately adjacent to that hallway was this.",1,Big Bang Theory,194,34
452,Leonard,2," Do you realise that if Penny wakes up, there is no reasonable explanation as to why we're here?",1,Big Bang Theory,96,18
453,Sheldon,2, I just gave you a reasonable explanation.,1,Big Bang Theory,42,7
454,Leonard,2," No, no. You gave me an explanation, it's reasonableness will be determined by a jury of your peers.",1,Big Bang Theory,100,18
455,Sheldon,2, Don't be ridiculous. I have no peers.,1,Big Bang Theory,38,7
456,Leonard,2," Sheldon, we have to get out of here.",1,Big Bang Theory,37,8
457,Sheldon,2, You might want to speak in a lower register.,1,Big Bang Theory,45,9
458,Leonard,2, What?,1,Big Bang Theory,6,1
459,Sheldon,2," Evolution has made women sensitive to high pitched noises while they sleep, so that they'll be roused by a crying baby. If you want to avoid waking her, speak in a lower register.",1,Big Bang Theory,180,33
460,Leonard,2, That's ridiculous. ,1,Big Bang Theory,20,2
461,Sheldon,2," No,  that's ridiculous.",1,Big Bang Theory,24,3
462,Leonard,2," Fine. I accept your premise, now please let's go.",1,Big Bang Theory,50,9
463,Sheldon,2, I am not leaving until I'm done.,1,Big Bang Theory,33,7
464,Leonard,2, O-o-o-oh! .,1,Big Bang Theory,12,2
465,Sheldon,2," If you have time to lean, you have time to clean.",1,Big Bang Theory,50,11
466,Leonard,2," Oh, what the hell.",1,Big Bang Theory,19,4
468,Sheldon,2, Morning.,1,Big Bang Theory,9,1
469,Leonard,2, Morning. ,1,Big Bang Theory,10,1
470,Sheldon,2," I have to say, I slept splendidly. Granted, not long, but just deeply and well.",1,Big Bang Theory,80,15
471,Leonard,2, I'm not surprised. A well known folk cure for insomnia is to break into your neighbour's apartment and clean.,1,Big Bang Theory,110,19
472,Sheldon,2, Sarcasm?,1,Big Bang Theory,9,1
473,Leonard,2, You think?,1,Big Bang Theory,11,2
474,Sheldon,2," Granted, my methods may have been somewhat unorthodox, but I think the end result will be a measurable enhancement of Penny's quality of life.",1,Big Bang Theory,143,24
475,Leonard,2," You know what, you've convinced me, maybe tonight we should sneak in and shampoo her carpet.",1,Big Bang Theory,93,16
476,Sheldon,2, You don't think that crosses a line?,1,Big Bang Theory,37,7
477,Leonard,2," Yes! For God's sake, Sheldon, do I have to hold up a sarcasm sign every time I open my mouth.",1,Big Bang Theory,94,20
478,Sheldon,2, You have a sarcasm sign?,1,Big Bang Theory,25,5
479,Leonard,2," No, I do not have a sarcasm sign.",1,Big Bang Theory,34,8
480,Sheldon,2," Do you want some cereal. I'm feeling so good today I'm going to choose from the low fibre end of the shelf. Hello, Honey Puffs.",1,Big Bang Theory,128,25
481,Penny,2, Son of a Bitch!,1,Big Bang Theory,16,4
482,Leonard,2, Penny's up.,1,Big Bang Theory,12,2
483,Penny,2," You sick, geeky bastards!",1,Big Bang Theory,26,4
484,Leonard,2, How did she know it was us?,1,Big Bang Theory,28,7
485,Sheldon,2, I may have left a suggested organisational schematic for her bedroom closet.,1,Big Bang Theory,77,12
486,Penny,2, Leonard!,1,Big Bang Theory,9,1
487,Leonard,2," God, this is going to be bad.",1,Big Bang Theory,30,7
488,Sheldon,2," Goodbye, Honey Puffs, hello Big Bran.",1,Big Bang Theory,38,6
489,Penny,2, You came into my apartment last night when I was sleeping?,1,Big Bang Theory,59,11
490,Leonard,2," Yes, but, only to clean.",1,Big Bang Theory,25,5
491,Sheldon,2," Really more to organise, you're not actually dirty, per se.",1,Big Bang Theory,60,10
492,Penny,2, Give me back my key.,1,Big Bang Theory,21,5
493,Leonard,2," I'm very, very sorry.",1,Big Bang Theory,22,4
494,Penny,2, Do you understand how creepy this is.,1,Big Bang Theory,38,7
495,Leonard,2," Oh, yes, we discussed it at length last night.",1,Big Bang Theory,47,9
496,Penny,2," In my apartment, while I was sleeping.",1,Big Bang Theory,39,7
497,Sheldon,2," And snoring. And that's probably just a sinus infection, but it could be sleep apnoea, you might want to see an otolaryngologist. It's a throat doctor.",1,Big Bang Theory,152,26
498,Penny,2, And what kind of doctor removes shoes from asses?,1,Big Bang Theory,50,9
499,Sheldon,2," Depending on the depth, that's either a proctologist or a general surgeon.  Oh!",1,Big Bang Theory,80,13
500,Penny,2, God!,1,Big Bang Theory,5,1
501,Leonard,2," Okay, look, no Penny, I think what you're feeling is perfectly valid, and maybe a little bit later today when you're feeling a little bit less, for lack of a better word, violated, maybe we could talk about this some more.",1,Big Bang Theory,223,41
502,Penny,2, Stay away from me.,1,Big Bang Theory,19,4
503,Leonard,2," Sure, that's another way to go.",1,Big Bang Theory,32,6
504,Sheldon,2," Penny, Penny, just to clarify because there will be a discussion when you leave, is your objection solely to our presence in the apartment while you were sleeping, or do you also object to the imposition of a new organisational paradigm.  Well that was a little non-responsive.",1,Big Bang Theory,278,47
505,Leonard,2, You are going to march yourself over there right now and apologise.  What's funny?,1,Big Bang Theory,83,14
506,Sheldon,2, That wasn't sarcasm?,1,Big Bang Theory,21,3
507,Leonard,2, No.,1,Big Bang Theory,4,1
508,Sheldon,2," Wooh, boy, you are all over the place this morning.  I have a masters and two PhD's, I should not have to do this.",1,Big Bang Theory,115,24
509,Penny,2, What?,1,Big Bang Theory,6,1
510,Sheldon,2," I am truly sorry for what happened last night, I take full responsibility. And I hope that it won't colour your opinion of Leonard, who is not only a wonderful guy, but also, I hear, a gentle and thorough lover.  I did what I could.",1,Big Bang Theory,233,45
512,Penny,2," Hey Raj.  Hey, listen, I don't know if you heard about what happened last night with Leonard and Sheldon, but I'm really upset about it, I mean they just, they let themselves into my place, and then they cleaned it, I mean can you even believe that? How weird is that?",1,Big Bang Theory,269,51
513,Raj,2," Ooh, she's standing very close to me. Oh my, she does smell good. What is that, vanilla?",1,Big Bang Theory,89,17
514,Penny,2," You know, where I come from, someone comes into your house at night, you shoot, okay? And you don't shoot to wound. I mean, alright, my sister shot her husband, but it was an accident, they were drunk. What was I saying?",1,Big Bang Theory,221,42
515,Raj,2," She's so chatty. Maybe my parents are right. Maybe I'd be better off with an Indian girl. We'd have the same cultural background, and my wife would sing to my children the same lullabies my mother sang to me. ",1,Big Bang Theory,210,39
