id,character,episode,line,season,show,characters_spoken,words_spoken,,,character,episode,line,season,show,characters_spoken,words_spoken
534,Cartman,2,"We just can't get rid of you, can we, you sneaky Jew rat!",10,Southpark,57,13,,,,,,,,,
535,Kyle,2,"Don't belittle my people, you fucking fatass! ",10,Southpark,46,7,,,,,,,,,
536,Cartman,2,"Ah, that's better. ",10,Southpark,19,3,,,,,,,,,
538,Randy,3,STAAAN!!,10,Southpark,8,1,,,,,,,,,
539,Stan,3,What?? What??,10,Southpark,13,2,,,,,,,,,
540,Randy,3,"Get up! Get your shoes on! Gotta get out of here! MOOVE!  Take this!!  We've gotta bring all the water we can!!  Shelly, go get my gun!!",10,Southpark,136,27,,,,,,,,,
542,Randy,3,JUST GET THE GUN!! ,10,Southpark,19,4,,,,,,,,,
543,Randy,3,"Unh, come on! ",10,Southpark,14,3,,,,,,,,,
546,Stan,3,Kyle! What the hell is going on this time?!,10,Southpark,43,9,,,,,,,,,
547,Kyle,3,I have no idea!,10,Southpark,15,4,,,,,,,,,
552,Stan,3,"Dad?  Dad, what the hell is going on?! ",10,Southpark,39,8,,,,,,,,,
553,Randy,3,A cartoon...! A cartoon is about to air on American television with... with the Muslim prophet Mohammad as a character! ,10,Southpark,120,20,,,,,,,,,
554,Stan,3,Sso?,10,Southpark,4,1,,,,,,,,,
555,Randy,3,"SO?! Stanley, Mohammad is sacred to the Muslim people.  Ever since those cartoon in Denmark, the rules have changed. Nobody shows an image of Mohammad anymore.",10,Southpark,159,26,,,,,,,,,
557,Randy,3,Who do you think?! The cartoon that's always pushing buttons with their careless toilet humor! Family Guy!,10,Southpark,106,17,,,,,,,,,
561,Randy,3,Because Family Guy doesn't care who they insult! They only care about their... precious money!,10,Southpark,94,15,,,,,,,,,
562,Stan,3,"Oh come on, people. You really think anybody's gonna be that pissed off about a cartoon??",10,Southpark,89,16,,,,,,,,,
569,Randy,3,"We stay here through the night, wait it out to see if they do anything. If we're still alive in the morning,  then we'll know we're not dead.",10,Southpark,141,28,,,,,,,,,
571,Randy,3,We're alive?? We're alive! ,10,Southpark,27,4,,,,,,,,,
574,Randy,3,"Well, it looks like we've dodged a bullet.",10,Southpark,42,8,,,,,,,,,
575,Stan,3,They censored the image of Mohammad? How?,10,Southpark,41,7,,,,,,,,,
576,Kyle,3,I TIVO every episode. We can go to my house and see what they did.,10,Southpark,66,15,,,,,,,,,
577,Kyle,3,"Okay you guys, check it out. ",10,Southpark,29,6,,,,,,,,,
578,Cartman,3,You TIVO every episode of Family Guy?,10,Southpark,37,7,,,,,,,,,
579,Kyle,3,"Dude, it's a good show.",10,Southpark,23,5,,,,,,,,,
580,Stan,3,"Yeah, lots of people like Family Guy.",10,Southpark,37,7,,,,,,,,,
581,Cartman,3,Yich. ,10,Southpark,6,1,,,,,,,,,
592,Kyle,3,"Hehaha, heh.",10,Southpark,12,2,,,,,,,,,
593,Cartman,3,Yich.,10,Southpark,5,1,,,,,,,,,
600,Kyle,3,That's it? That's all they did?,10,Southpark,31,6,,,,,,,,,
601,Cartman,3,"Oh man, that's not cool! Seriously, that is not cool.",10,Southpark,53,10,,,,,,,,,
602,Stan,3,What? What's the big deal?,10,Southpark,26,5,,,,,,,,,
603,Cartman,3,"What's the big deal? You guys, they just made fun of the religion of an entire group of people.  What, you guys think that's okay?! Do you care at all about people's feelings?!",10,Southpark,176,33,,,,,,,,,
604,Kyle,3,"Since when you care about being sensitive to people's religion, Cartman?!",10,Southpark,73,11,,,,,,,,,
605,Stan,3,"Yeah, you rip on people's religion all the time!",10,Southpark,48,9,,,,,,,,,
606,Cartman,3,"That's different! I'm just a little boy! That's a cartoon! Millions of people watch it! How would you feel, Kyle, if there was a cartoon on television that made fun of Jews all the time?! Huh?!",10,Southpark,193,36,,,,,,,,,
607,Kyle,3,Uhhh...,10,Southpark,7,1,,,,,,,,,
608,Cartman,3,"I'm telling you guys, it's wrong! It's WRONG!!  It's wrong! ",10,Southpark,60,10,,,,,,,,,
612,Kyle,3,"Dad, Dad, Jesus Christ!",10,Southpark,23,4,,,,,,,,,
615,Kyle,3,"Mom, it was nothing. Mohammad just stood there and then drank some tea.",10,Southpark,71,13,,,,,,,,,
618,Kyle,3,"No, Muslims can't show an image of Mohammad.",10,Southpark,44,8,,,,,,,,,
620,Cartman,3,"Yeah, Kyle. Maybe you think this is funny, but the rest of us don't.",10,Southpark,68,14,,,,,,,,,
622,Cartman,3,"Mrs. Garrison, that is ignorant and racist! Muslims are mad because of Family Guy, not because they can't jack off! Right, Wendy?",10,Southpark,129,22,,,,,,,,,
625,Stan,3,The hell's going on now?!,10,Southpark,25,5,,,,,,,,,
628,Cartman,3,What?,10,Southpark,5,1,,,,,,,,,
632,Randy,3,FAMILY GUY!!!  I DAMN YOU TO HELL!!!,10,Southpark,36,7,,,,,,,,,
636,Cartman,3,Goddamned Family Guy! Now they're just provoking people! It's like they want a holy war!,10,Southpark,88,15,,,,,,,,,
637,Stan,3,Does this mean we don't have school all week?,10,Southpark,45,9,,,,,,,,,
638,Cartman,3,"You guys, this is serious! We have to do something!",10,Southpark,51,10,,,,,,,,,
639,Kenny,3,,10,Southpark,0,0,,,,,,,,,
640,Cartman,3,We have to go to the FOX network in L.A. We have to go and... try to get that episode pulled. You guys with me?,10,Southpark,111,25,,,,,,,,,
641,Stan,3,"Dude, we can't go anywhere. They've shut down the airports and the buses.",10,Southpark,73,13,,,,,,,,,
642,Cartman,3,Then we'll ride our Big Wheels.,10,Southpark,31,6,,,,,,,,,
643,Stan,3,To Los Angeles?,10,Southpark,15,3,,,,,,,,,
644,Cartman,3,"If that's what it takes, yes! We have to talk to the network! The Family Guy writers aren't gonna back down!",10,Southpark,108,21,,,,,,,,,
645,Kyle,3,Well good for them. They shouldn't! The writers are standing up and saying they aren't going to be intimidated!,10,Southpark,111,19,,,,,,,,,
646,Cartman,3,"Intimidated?! Is that what you think this is about, Kyle?",10,Southpark,57,10,,,,,,,,,
647,Kyle,3,"All right dude, what the hell has gotten into you?! I don't trust for one second that your sudden concern for the Muslim people is real!",10,Southpark,136,26,,,,,,,,,
648,Cartman,3,"All right, fine, Kyle. Forget the Muslim faith for a minute. People can get hurt. If ten people die because Family Guy just had to have their little joke, will you still think it's funny?  What if a hundred people died? Will it be funny then, Kyle?  I'm going to Los Angeles. I'm gonna do whatever I can to get that episode pulled before this gets out of hand. Somebody has to speak for the Muslim people. Somebody has to speak for what's right. ",10,Southpark,446,84,,,,,,,,,
650,Kyle,3,Dad? Are you sure there's time?,10,Southpark,31,6,,,,,,,,,
652,Kyle,3,No!,10,Southpark,3,1,,,,,,,,,
656,Kyle,3,Ike? Iiike!  Ike! ,10,Southpark,18,3,,,,,,,,,
658,Kyle,3,Ike!  This way!  Iiike! ,10,Southpark,24,4,,,,,,,,,
660,Kyle,3,Nooooo! ,10,Southpark,8,1,,,,,,,,,
661,Cartman,3,Come to try and stop me?!  It isn't gonna work. ,10,Southpark,48,10,,,,,,,,,
662,Kyle,3,"I didn't come to stop you. I... I think you're right, Cartman. I want to help you get the Family Guy episode pulled.",10,Southpark,116,23,,,,,,,,,
663,Cartman,3,"Yeah well, I don't need a partner on this.  Especially one who doesn't trust me. ",10,Southpark,81,15,,,,,,,,,
664,Kyle,3,"Look, Cartman, I don't know what's gotten into you, but... I I think it's pretty amazing. And I think it's real. You have to understand why I didn't believe you before.",10,Southpark,168,31,,,,,,,,,
665,Cartman,3,"Yeah. I do understand, Kyle. I've been doing the wrong things for a long time. Doing things for my own selfish reasons. I just wanna do something right, you know? Just this one time.",10,Southpark,182,34,,,,,,,,,
666,Kyle,3,"It's a long trip, dude. You're gonna need help. We can try and get the episode pulled together.",10,Southpark,95,18,,,,,,,,,
667,Cartman,3,You know we might not even make it into the studio.,10,Southpark,51,11,,,,,,,,,
668,Kyle,3,"I know. But just like you, I feel like I have to try. People can really get hurt, and a joke just isn't worth that.",10,Southpark,115,25,,,,,,,,,
669,Cartman,3,So what made you change your mind?,10,Southpark,34,7,,,,,,,,,
670,Kyle,3,I got some sound advice... from an old friend. ,10,Southpark,47,9,,,,,,,,,
671,Cartman,3,"Well Kyle, we'd better get going.",10,Southpark,33,6,,,,,,,,,
672,Kyle,3,Yeah! ,10,Southpark,6,1,,,,,,,,,
673,Cartman,3,Are you set?,10,Southpark,12,3,,,,,,,,,
674,Kyle,3,I'm set! Let's do this!,10,Southpark,23,5,,,,,,,,,
675,Cartman,3,"All right, let's roll! ",10,Southpark,23,4,,,,,,,,,
677,Randy,3,"Well what are we gonna do, Mayor?! Part 2 of the Family Guy episode airs in six days!",10,Southpark,85,18,,,,,,,,,
683,Randy,3,I like the sand idea.,10,Southpark,21,5,,,,,,,,,
687,Kyle,3,"We got six days to make it to Los Angeles. If we keep our stops to a minimum, we should be able to get the episode pulled just in time.",10,Southpark,135,30,,,,,,,,,
688,Cartman,3,"Yes, and in just a few weeks from now, Family Guy will be off the air forever.",10,Southpark,78,17,,,,,,,,,
689,Kyle,3,Off the air? But... we're just going to try to get the Mohammad episode pulled.,10,Southpark,79,15,,,,,,,,,
690,Cartman,3,"It's simple television economics, Kyle. All it takes to kill a show forever is get one episode pulled. If we convince the network to pull this episode for the sake of Muslims, then the Catholics can demand a show they don't like get pulled. And then people with disabilities can demand another show get pulled. And so on and so on, until Family Guy is no more! It's exactly what happened to Laverne & Shirley.",10,Southpark,409,75,,,,,,,,,
691,Kyle,3,Whoa whoa wait a minute!  This isn't what I signed up for! I like Family Guy. Why do we have to get it off the air forever?,10,Southpark,123,27,,,,,,,,,
692,Cartman,3,"Because they made f-fun of Muslims, and and that's wrong.",10,Southpark,57,10,,,,,,,,,
693,Kyle,3,But that doesn't mean it has to go off the air. You should like that show. Your sense of humor is just like Family Guy.,10,Southpark,119,25,,,,,,,,,
694,Cartman,3,"Don't you EVER, EVER, compare me to Family Guy! You hear me Kyle??!! Compare me to Family Guy again, and so help me I will kill you where you stand! ",10,Southpark,149,30,,,,,,,,,
695,Kyle,3,You unbelievable son of a bitch. You never cared about the Muslim religion. Or the safety of people in America. You just want Family Guy off the air!,10,Southpark,149,28,,,,,,,,,
696,Cartman,3,"Do you have any idea what it's like?! Everywhere I go, ""Hey Cartman, you must like Family Guy, right?"" ""Hey, your sense of humor reminds me of Family Guy, Cartman.""  I am NOTHING like Family Guy! When I make jokes, they are inherent to a story! Deep, situational and emotional jokes based on what is relevant and has a POINT! Not just one interchangeable joke after another!!",10,Southpark,375,67,,,,,,,,,
697,Kyle,3,What are you talking about?!,10,Southpark,28,5,,,,,,,,,
698,Cartman,3,YOU DON'T UNDERSTAND!,10,Southpark,21,3,,,,,,,,,
699,Kyle,3,I can't believe I let you scare me into taking your side. You used fear to make me stop believing in free speech.,10,Southpark,113,23,,,,,,,,,
700,Cartman,3,Well... I guess you won't be helping me now. No biggie. I don't NEED you to get the episode pulled! ,10,Southpark,100,20,,,,,,,,,
701,Kyle,3,No!  I am NOT letting you go to that television studio and pretend... to care about safety and sensitivity to get a show you don't like off the air!,10,Southpark,148,29,,,,,,,,,
702,Cartman,3,"Well then Kyle, I guess we- ...Oh my God, is that Tim McGraw?",10,Southpark,61,13,,,,,,,,,
703,Kyle,3,What?  CARTMAN! ,10,Southpark,16,2,,,,,,,,,
704,Cartman,3,"Kyle, stop it!",10,Southpark,14,3,,,,,,,,,
705,Cartman,3,Holy Crap! ,10,Southpark,11,2,,,,,,,,,
706,Kyle,3,Ahhh!,10,Southpark,5,1,,,,,,,,,
709,Stan,3,"Dad, I don't wanna bury my head in the sand.",10,Southpark,44,10,,,,,,,,,
710,Randy,3,"It's the best say, Stanley. Did you eat your Fruit Roll-Up?",10,Southpark,59,11,,,,,,,,,
711,Stan,3,Yeah.,10,Southpark,5,1,,,,,,,,,
712,Randy,3,"All right, make sure your snorkel is working.  All right, now get your head in the hole.",10,Southpark,88,17,,,,,,,,,
713,Stan,3,"Dad, this is stupid.",10,Southpark,20,4,,,,,,,,,
714,Randy,3,"Stanley, there's no time for your immaturity! Do it!  All right Sharon, now do me. ",10,Southpark,83,15,,,,,,,,,
724,Kyle,3,No!  AAAAH!  AAAAH! ,10,Southpark,20,3,,,,,,,,,
725,Cartman,3,"Hahahaha! So long, Kyle!",10,Southpark,24,4,,,,,,,,,
726,Kyle,3,You son of a bitch! I won't let you win! You hear me?!,10,Southpark,54,13,,,,,,,,,
727,Cartman,3,"Suck mah balls, Kyle! ",10,Southpark,22,4,,,,,,,,,
735,Cartman,3,This... explains everything.,10,Southpark,28,3,,,,,,,,,
739,Cartman,3,"Kyle, quit it! Stop it, Kyle!",10,Southpark,29,6,,,,,,,,,
744,Cartman,4,I'm gonna do whatever I can... to get that episode pulled before this gets out of hand.,10,Southpark,87,17,,,,,,,,,
745,Kyle,4,You just want Family Guy off the air...,10,Southpark,39,8,,,,,,,,,
746,Cartman,4,"Kyle, stop it!",10,Southpark,14,3,,,,,,,,,
747,Cartman,4,"So long, Kyle!",10,Southpark,14,3,,,,,,,,,
748,Kyle,4,You son of a bitch! I won't let you win!,10,Southpark,40,10,,,,,,,,,
766,Cartman,4,"Ma'am, I need to speak to the president of this network right away.",10,Southpark,67,13,,,,,,,,,
768,Cartman,4,"It's regarding Family Guy. I demand that the Mohammad episode be pulled before it airs tonight! It's incendiary, it's offensive to Muslims, and people can get hurt! It's wrong! It's WROOONG!",10,Southpark,190,31,,,,,,,,,
770,Cartman,4,"Dude, can I go before you?",10,Southpark,26,6,,,,,,,,,
772,Kyle,4,"What the hell is going on?  Hello?  Excuse me, I need to get to Los Angeles.  Hello?! ",10,Southpark,86,17,,,,,,,,,
779,Kyle,4,Who?,10,Southpark,4,1,,,,,,,,,
781,Cartman,4,"So... you don't like Family Guy either, huh?",10,Southpark,44,8,,,,,,,,,
783,Cartman,4,So what's your plan? You're gonna ask the president of the network nicely to take it off the air?,10,Southpark,97,19,,,,,,,,,
785,Cartman,4,"Look, kid, if you hate a TV show, all you have to do is get an episode pulled. Pretty soon the show is compromised and it goes off the air.",10,Southpark,139,30,,,,,,,,,
787,Cartman,4,Yes. So my plan is to use this whole Mohammad thing as a way to scare the network into pulling tonight's show. I'm going to use fear to get them to do what I want.,10,Southpark,163,35,,,,,,,,,
789,Cartman,4,"...No, it isn't like terrorism. It IS terrorism.",10,Southpark,48,8,,,,,,,,,
791,Cartman,4,This is manipulation at its highest lever; you should let me handle this.,10,Southpark,73,13,,,,,,,,,
793,Cartman,4,Really? What's the worst thing you've ever done?,10,Southpark,48,8,,,,,,,,,
795,Cartman,4,"Wow, that's pretty hardcore. Geez. That's like this one time, when I didn't like a kid, so I ground his parents up into chili and fed it to him.",10,Southpark,144,29,,,,,,,,,
797,Cartman,4,Seeya.,10,Southpark,6,1,,,,,,,,,
821,Cartman,4,"Hello, gentlemen, ladies. My name is little Danny Pocket. And I won't take much of your time. Please excuse my tiny crutch; it's the only way I can get around these days. Ow...",10,Southpark,176,33,,,,,,,,,
823,Cartman,4,"You see, my father worked for a newspaper in my native country of Denmark. His newspaper showed an image of Mohammad and, two days later, terrorists suicides bombed his building. I was in the lobby when it happened.  First one terrorist suicide bombed us and, then dozens more. They just kept coming. Suicide bombers running in the building and blowing up one after another! They were like Mexican jumping beans. I just don't wanna see people here at your studio getting hurt, because... that would be, of course, your responsibility.  Ow..",10,Southpark,540,91,,,,,,,,,
827,Cartman,4,I'll certainly do my best.  Ow.,10,Southpark,31,6,,,,,,,,,
829,Cartman,4,"Yes, and then Family Guy is as good as dead.",10,Southpark,44,10,,,,,,,,,
831,Cartman,4,"I I said ""thank you."" Thank you for listening. ",10,Southpark,47,9,,,,,,,,,
832,Kyle,4,Thanks a lot for the ride.,10,Southpark,26,6,,,,,,,,,
834,Kyle,4,I'll do everything I can.,10,Southpark,25,5,,,,,,,,,
836,Kyle,4,Excuse me.  Do you know which way the network president's office is?,10,Southpark,68,12,,,,,,,,,
838,Kyle,4,"Look, my fat bastard friend is trying to trick the network into getting Family Guy off the air.",10,Southpark,95,18,,,,,,,,,
840,Kyle,4,"Oh thanks, dude.",10,Southpark,16,3,,,,,,,,,
842,Kyle,4,"Hello? This can't be right, I-  Ow!",10,Southpark,35,7,,,,,,,,,
848,Cartman,4,"It won't take long, sir.  Ow...",10,Southpark,31,6,,,,,,,,,
850,Cartman,4,"Yes, I'm totally excited. Family Guy is so funny.",10,Southpark,49,9,,,,,,,,,
852,Cartman,4,Wha?  What are they?,10,Southpark,20,4,,,,,,,,,
854,Cartman,4,"Family Guy is written by manatees?  Of course, it all makes sense now.",10,Southpark,70,13,,,,,,,,,
860,Cartman,4,Waitwaitaminute waitaminute. These... manatees demanded that Mohammad be shown? How? Manatees don't talk!,10,Southpark,105,13,,,,,,,,,
862,Cartman,4,"Oh... yes, yes. Um  hello, manatees. I, I think you should allow the network to pull your episode with Mohammad. See, I'm the victim of a, a terrorist attack and... terrorists might come after you if you-",10,Southpark,204,37,,,,,,,,,
864,Cartman,4,Why not?,10,Southpark,8,2,,,,,,,,,
866,Cartman,4,Son of a bitch.,10,Southpark,15,4,,,,,,,,,
867,Kyle,4,"Let me out of here, kid! Why are you doing this?",10,Southpark,48,11,,,,,,,,,
868,Cartman,4,Well well well! ,10,Southpark,16,3,,,,,,,,,
869,Kyle,4,Cartman!,10,Southpark,8,1,,,,,,,,,
870,Cartman,4,"Hello, Kyle. Looks like you've run into a little snag in your plan as well.",10,Southpark,75,15,,,,,,,,,
871,Kyle,4,You fat sun of a bitch!,10,Southpark,23,6,,,,,,,,,
872,Cartman,4,"You came so close to stopping me, didn't you, Kyle. There was just one thing you didn't count on: that more people besides me hate Family Guy.",10,Southpark,142,27,,,,,,,,,
874,Kyle,4,"Well, a lot of people like Family Guy too! Who are you to decide it shouldn't be on the air?!",10,Southpark,93,20,,,,,,,,,
876,Cartman,4,"Not yet! But I've come up with a new plan. I've learned how to make the Family Guy writing staff stop working! As soon as everyone goes on their lunch break, I can sneak back in.",10,Southpark,178,36,,,,,,,,,
878,Kyle,4,"Cartman, let me out of this stupid net!!",10,Southpark,40,8,,,,,,,,,
879,Cartman,4,"Good, Kyle! That's good anger you're showin' there! See that?! That's emotional character development based on what's happening in the storyline! Not at all like Family Guy. Now, if you'll excuse me, Kyle,  I've got some idea balls to remove from a manatee tank.",10,Southpark,262,44,,,,,,,,,
880,Kyle,4,WHAT?!,10,Southpark,6,1,,,,,,,,,
886,Cartman,4,"Sir! Sir!  If you don't my saying, I think you asked for this. You gave in to the manatees last week. Now they know all they have to do is refuse to work and they can get whatever they want. You spoiled them by caving in. Now they thnk they can walk all over you.  Sir, you are in charge of this network, not them. Maybe it's time you showed them who's in charge.",10,Southpark,363,74,,,,,,,,,
890,Cartman,4,I did it. I... AM... GOD!!!,10,Southpark,27,6,,,,,,,,,
891,Cartman,4,"Family Guy is going off the air! No more Family Guy for me, mon fr’re!",10,Southpark,70,15,,,,,,,,,
892,Kyle,4,Cartman!!  You fucking fatass!,10,Southpark,30,4,,,,,,,,,
893,Cartman,4,How the hell did you get out?,10,Southpark,29,7,,,,,,,,,
894,Kyle,4,That kid and I had a long talk! I told him he was on a slippery slope to becoming a monster like you!,10,Southpark,101,23,,,,,,,,,
895,Cartman,4,"Aw, God damnit, you gave him one of your gay little speeches, didn't you?!",10,Southpark,74,14,,,,,,,,,
