index,character,episode,line,season,show,characters_spoken,words_spoken
475,Ted,2,"  Yeah, well you and Lily might wanna put some clothes on. We're throwing a party in two hours. Okay, bye ",1,How I Met Your Mother,106,20
480,Marshall,2," So, Gatsby, what are you goanna do when Robin shows up?",1,How I Met Your Mother,56,11
481,Ted,2," Okay, I got it all planned out.",1,How I Met Your Mother,32,7
483,Ted,2," She steps through the door, and where's Ted? Not eagerly waiting by the door. Nah I'm across the room at my drafting table showing some foxy young thing all my cool architecture stuff. So Robin strolls over and I casually give her one of these, ""Hey, what's up?"" She says, ""Hey, nice place"" etcetera, etcetera. And then I say, ""Well make yourself at home,"" and I casually return to my conversation. Then, an hour later, ""Oh, you're still here?"" I say like I don't really care, but it's a nice surprise. And then very casually, ""Wanna see the roof?""",1,How I Met Your Mother,549,99
486,Ted,2, Get her up to the roof and the roof takes care of the rest.,1,How I Met Your Mother,60,14
487,Barney,2, What's so special about the roof?,1,How I Met Your Mother,34,6
488,Lily,2," Oh, the moon, the stars, the shimmering skyline. You can't not fall in love on that roof.",1,How I Met Your Mother,90,17
489,Marshall,2, We do it up there sometimes.,1,How I Met Your Mother,29,6
490,Barney,2," Solid plan, my little friend.",1,How I Met Your Mother,30,5
491,Ted,2, We're the same height.,1,How I Met Your Mother,23,4
492,Barney,2, But may I suggest one little modification.,1,How I Met Your Mother,43,7
494,Barney,2," That foxy young thing you were chatting up, take her up to the roof and have s*x with her! Crazy monkey-style.",1,How I Met Your Mother,111,21
495,Ted,2, That's not the plan.,1,How I Met Your Mother,21,4
496,Barney,2," Should be the plan, I mean look at her. Ted, look at her. She's smokin'!",1,How I Met Your Mother,73,15
498,Ted,2," Yeah, but she's not Robin.",1,How I Met Your Mother,27,5
500,Barney,2," Exactly! Ted, let's wrap. Statistic, at every New York party there's always a girl who has no idea whose party she's at. She knows no one you know, and you will never see her again. Do you see-where I'm going-hu-with this?",1,How I Met Your Mother,223,41
501,Ted,2," Barney, I don't wanna say-",1,How I Met Your Mother,27,5
502,Barney,2," Aargh!  Scoping, beep, scoping, beep!",1,How I Met Your Mother,38,5
503,Lily,2, Man you're a dork.,1,How I Met Your Mother,19,4
504,Barney,2," beep, beep, beep, beep. Target acquired! And now it's time we play a little game I like to call ""Have You Met Ted?""",1,How I Met Your Mother,116,23
505,Ted,2," No, come on not this.",1,How I Met Your Mother,22,5
506,Barney,2,  Hi! Have you met Ted?,1,How I Met Your Mother,23,5
508,Ted,2, Hi.,1,How I Met Your Mother,4,1
510,Barney,2, Do you know Marshall? Lily?,1,How I Met Your Mother,28,5
512,Barney,2," Hmm, do you know anyone at this party?",1,How I Met Your Mother,39,8
514,Barney,2," Excuse me,  Anyone know a Carlos?",1,How I Met Your Mother,34,6
515,Ted,2, No.,1,How I Met Your Mother,4,1
516,Lily,2, No.,1,How I Met Your Mother,4,1
517,Barney,2, On a silver platter! Bon appetite!,1,How I Met Your Mother,35,6
518,Ted,2, I don't think so.,1,How I Met Your Mother,18,4
519,Barney,2," Your loss, her gain.  Excuse me, can I show you the roof? It's magical up there!",1,How I Met Your Mother,81,16
521,Ted,2, Whoa-whoa-Hey hey. I got that roof reserved!,1,How I Met Your Mother,45,7
522,Barney,2," Dude, Robin's not coming.",1,How I Met Your Mother,26,4
523,Ted,2," Hey, she's goanna show up.  She'll show up.",1,How I Met Your Mother,44,8
526,Lily,2, At least it was a great party.,1,How I Met Your Mother,31,7
527,Marshall,2, I ate like four whole cans of dip!,1,How I Met Your Mother,35,8
528,Ted,2, You always know what to say old friend.,1,How I Met Your Mother,40,8
530,Ted,2, It's Robin.,1,How I Met Your Mother,12,2
531,Lily,2, Answer it!,1,How I Met Your Mother,11,2
532,Ted,2," No, no, no. Not right away. I gotta seem casual.  Hello?",1,How I Met Your Mother,57,11
533,Robin,2,  I'm so sorry I missed your party.,1,How I Met Your Mother,35,7
534,Ted,2, Who is this? Merideth?,1,How I Met Your Mother,23,4
535,Robin,2,  Robin.,1,How I Met Your Mother,8,1
536,Ted,2," Oh, Robin! Hey, yeah, guess you never showed up did you?",1,How I Met Your Mother,57,11
537,Robin,2,"  no I got stuck at work, but they finally got that kid out of the crane machine.",1,How I Met Your Mother,81,17
538,Ted,2, Did he get to keep the purple giraffe?,1,How I Met Your Mother,39,8
539,Robin,2,"  Yeah, they let him keep all the toys. He was in there a long time and little kids have smaller bladders.",1,How I Met Your Mother,106,21
540,Ted,2, ,1,How I Met Your Mother,1,0
541,Robin,2,  I wish your party was tonight.,1,How I Met Your Mother,32,6
543,Ted,2," It is the party's tonight.  Yeah-uh-it's a two day party. Because that's just how we roll. Uh-so if you wanna swing by its-uh-you know, Casual. See ya.  So that was Robin.",1,How I Met Your Mother,172,31
544,Marshall,2," What are you doing to me, man. I got a paper to write.",1,How I Met Your Mother,55,13
545,Ted,2, I know I'm sorry. It's terrible  I'll buy more dip ,1,How I Met Your Mother,52,10
546,Marshall,2," TED! TED WAIT-GET FRENCH ONION.  Can you believe this guy, I got a paper to write.  Okay, fine- but it's gotta be like super quick.",1,How I Met Your Mother,132,25
547,Lily,2, Oh!,1,How I Met Your Mother,4,1
548,Marshall,2, And no cuddling after.,1,How I Met Your Mother,23,4
549,Lily,2, I'm the luckiest girl alive ,1,How I Met Your Mother,29,5
554,Barney,2," Oh, you were so right about the roof. The roof. The roof is on fire, Ted! Girl from last night, took her back to my place then this morning took her outside, spun her around a couple of times sent her walking-she will never find her way back and there she is. How did she get here? Did you invite her?",1,How I Met Your Mother,302,61
555,Ted,2, I have no idea who that is.,1,How I Met Your Mother,28,7
556,Barney,2," She said she works with Carlos, who's Carlos?",1,How I Met Your Mother,46,8
557,Ted,2, I don't know any Carlos.,1,How I Met Your Mother,25,5
558,Barney,2," Grr.  Hi, you. You're back.",1,How I Met Your Mother,28,5
560,Barney,2," ""sweetie""? Really?  Sweetie?",1,How I Met Your Mother,29,3
562,Ted,2," Whoa-Whoa rabbits! Come on, I got that roof reserved.",1,How I Met Your Mother,54,9
563,Marshall,2, Alright.,1,How I Met Your Mother,9,1
564,Barney,2," So, it's over between me-and-works with Carlos girl.",1,How I Met Your Mother,53,8
565,Ted,2," Oh, that was fast.",1,How I Met Your Mother,19,4
566,Barney,2," Yeah, I was trying to think what's the quickest way to get rid of a girl you just met?",1,How I Met Your Mother,87,19
568,Barney,2, I think I'm in love with you.,1,How I Met Your Mother,30,7
571,Barney,2," Thanks, bro ",1,How I Met Your Mother,13,2
572,Ted,2,  Glad I could help.,1,How I Met Your Mother,20,4
574,Ted,2," What the-no, no, no, no-come on!",1,How I Met Your Mother,33,6
575,Marshall,2," Sorry, Ted. ",1,How I Met Your Mother,13,2
576,Ted,2, Great! What am I going to do when Robin shows up.  She'll show up.,1,How I Met Your Mother,67,14
579,Marshall,2," Alright, we threw two parties. Everybody had fun. Everybody wanged, everybody chunged. Now the kid has got to get to work, and the kid is not to be disturbed. Repeat after me, ""I will not have s*x with Marshall"".",1,How I Met Your Mother,213,39
582,Ted,2, It's Robin.  Hello?,1,How I Met Your Mother,20,3
583,Robin,2,"  Hi, Ted.",1,How I Met Your Mother,10,2
584,Ted,2," Amanda? Oh, Denise-Sorry you totally sounded like Amanda ",1,How I Met Your Mother,58,8
585,Robin,2,  It's Robin.,1,How I Met Your Mother,13,2
586,Ted,2," Oh, Robin--Hi.",1,How I Met Your Mother,15,2
587,Robin,2,  I totally wanted to come; I got stuck at work again. I feel like I live there. I'm sorry I missed your party...again.,1,How I Met Your Mother,119,23
588,Ted,2," Hey, ain't no thing but a chicken wing mamacita.  WHO AM I?",1,How I Met Your Mother,60,12
589,Robin,2,  I guess there's no change your two-dayer turned into a three-dayer.,1,How I Met Your Mother,69,11
590,Ted,2,"  It did indeed, the party continues tonight.  Yeah. Last night people were like, ""KEEP IT GOIN' BRO! PARTY TRIFECTA!""",1,How I Met Your Mother,118,19
591,Robin,2,"  Wow, okay-well I'll be there.",1,How I Met Your Mother,31,5
592,Ted,2," Great, see you tonight.  So that was Robin.",1,How I Met Your Mother,44,8
597,Barney,2," Oh, this is lame.",1,How I Met Your Mother,18,4
598,Ted,2," lame or ""Casual""?",1,How I Met Your Mother,18,3
599,Barney,2, lame.,1,How I Met Your Mother,6,1
600,Ted,2," Or ""Casual""?",1,How I Met Your Mother,13,2
601,Lily,2, Hey little old books. Ready for a little fifteen minute recess?,1,How I Met Your Mother,64,11
602,Marshall,2," Sorry, baby, I gotta work. I need all my blood  up here. Has anybody seen an introduction to contract work institution statutes from 1865 to 1923?  Anybody seen a big-ass book?",1,How I Met Your Mother,177,31
605,Barney,2, Of course.,1,How I Met Your Mother,11,2
607,Barney,2, Who? Who invited you? No one even know who you are!,1,How I Met Your Mother,52,11
609,Barney,2, Who is Carlos!?,1,How I Met Your Mother,16,3
610,Marshall,2," Okay, where the hell is my-OHH!  Okay, introduction to contract work institution statutes from 1865 to 1923...is not a coaster! Ted! I'm jeopardizing my law career so that you can throw not one, not two, but three parties for some girl that you just met who's probably not gonna show up.  I mean where is she, Ted, huh? Where's Robin?  Hi! Hi Robin. ",1,How I Met Your Mother,351,63
611,Robin,2, so you threw all these parties for me?,1,How I Met Your Mother,39,8
612,Ted,2," No! Oh you thought that-oh, no! I c-okay yes. You got me-I--one of the reasons I threw these parties was so that I could introduce you to uh- this guy. I figured, you know, since it didn't work out between us and now we can just laugh about it -Anyway Robin, this is.",1,How I Met Your Mother,268,53
618,Ted,2," She's still talking to Carlos. I can still win this, it's not over.",1,How I Met Your Mother,68,13
619,Lily,2," Okay, buddy, time for the ""tough-talk"". Robin seems great. But let's look at the facts, you wanna get married and right now there's a million women in New York looking for exactly you, but Robin ain't one of them.",1,How I Met Your Mother,214,39
620,Ted,2," She's not just ""one of them"" she's the one.",1,How I Met Your Mother,44,9
621,Barney,2," Yeah well, ""the one"" is heading up to ""the roof"". ",1,How I Met Your Mother,51,10
622,Marshall,2, What are you gonna do?,1,How I Met Your Mother,23,5
623,Ted,2," Nothing. It's a game, I gotta just-keep playing it.",1,How I Met Your Mother,52,9
626,Robin,2, Hey.,1,How I Met Your Mother,5,1
627,Ted,2," Hey. Carlos, can you give us a minute?",1,How I Met Your Mother,39,8
629,Ted,2," Robin, look I didn't invite you to this party to set you up with Carlos. Or the one before that. Or the one before that.  I threw these parties because I wanted to see you.",1,How I Met Your Mother,173,35
630,Robin,2," Well, here I am.",1,How I Met Your Mother,17,4
631,Ted,2," There's something here, look, unless I'm crazy.",1,How I Met Your Mother,48,7
632,Robin,2,"  you're not crazy. I-I don't know, Ted, I mean we barely know each other and you're looking at me with that look and it's like-",1,How I Met Your Mother,128,25
633,Ted,2, Like what?,1,How I Met Your Mother,11,2
634,Robin,2," like-let's fall in love, and get married and have kids and drive them to soccer practice.",1,How I Met Your Mother,90,16
635,Ted,2, I'm not gonna force sports on them unless they're interested.,1,How I Met Your Mother,62,10
636,Robin,2,  It's a great look. But you're looking at the wrong girl.,1,How I Met Your Mother,58,11
637,Ted,2," No, I'm not.",1,How I Met Your Mother,13,3
638,Robin,2," Yes, you are. I don't wanna get married right now, maybe ever and if we got together I'd feel like I'd either have to marry you or break your heart and-I just couldn't do either of those things. Just like you can't turn off the way you feel.",1,How I Met Your Mother,242,48
639,Ted,2,  Click. Off. Let's make out.,1,How I Met Your Mother,29,5
640,Robin,2,  What?,1,How I Met Your Mother,7,1
641,Ted,2," What? That was the off switch! And I turned it off. I mean sure yes, I wanna fall in love get married blah, blah, blah, but-on the other hand... you... me...the roof.",1,How I Met Your Mother,167,32
642,Robin,2, There's no off switch.,1,How I Met Your Mother,23,4
643,Ted,2, There is an off switch... and it's off.,1,How I Met Your Mother,40,8
644,Robin,2,"  no, it's not.",1,How I Met Your Mother,15,3
645,Ted,2,"  yes, it is. ",1,How I Met Your Mother,14,3
646,Robin,2, No ...it's-not.,1,How I Met Your Mother,16,2
647,Ted,2," Yes-it is  No it's not. You're right, there's no off switch. God I wish there was an off switch.",1,How I Met Your Mother,97,19
648,Robin,2,  me too.,1,How I Met Your Mother,9,2
650,Ted,2, So ,1,How I Met Your Mother,4,1
651,Robin,2, we could be friends ,1,How I Met Your Mother,21,4
652,Ted,2, Oh ,1,How I Met Your Mother,4,1
653,Robin,2," look, I know it sounds insincere when people say that but... we could.",1,How I Met Your Mother,71,13
654,Ted,2," I don't know, Robin. I made such a jackass out of myself here, every time we start hanging out it'll be like, ""Oh-that's right-I'm a jackass.""",1,How I Met Your Mother,143,26
655,Robin,2, You're not a jackass. I'm sorry. I only moved here in April and I'm always working and-I just haven't met a lot of good people so far. But I understand.,1,How I Met Your Mother,153,30
656,Ted,2," Well-uh-maybe in a few months after it's not so fresh, we could all-uh...you know, get a beer.",1,How I Met Your Mother,95,17
657,Robin,2," yeah.  That sounds good. I'll see you, Ted. ",1,How I Met Your Mother,45,8
658,Ted,2," Or, you know-now.  We could all get a beer now.",1,How I Met Your Mother,48,10
659,Robin,2,  I'd like that.,1,How I Met Your Mother,16,3
660,Ted,2," My friends are goanna love you-like you-you know, as a friend.  Jackass.",1,How I Met Your Mother,73,12
662,Barney,2," Unbelievable. That is just a recipe for disaster, they work together ",1,How I Met Your Mother,70,11
663,Ted,2, You jealous?,1,How I Met Your Mother,13,2
664,Barney,2," Oh, please, what does Carlos have that I don't?",1,How I Met Your Mother,48,9
665,Robin,2, a date tonight?,1,How I Met Your Mother,16,3
667,Lily,2," Stop the tape, rewind-play it again.",1,How I Met Your Mother,37,6
668,Robin,2,  a date tonight? ,1,How I Met Your Mother,18,3
670,Barney,2, I'm not sure I like her.,1,How I Met Your Mother,25,6
671,Ted,2," Hey, don't you have a paper to write?",1,How I Met Your Mother,38,8
672,Marshall,2," Dude, you're talking to the kid.",1,How I Met Your Mother,33,6
673,Ted,2, I know it.,1,How I Met Your Mother,11,3
