index,character,episode,line,season
397,Leonard,2," Easy, easy (package falls) Okay! Now we‰Ûªve got an inclined plane. The force required to lift is reduced by the sine of the angle of the stairs, call it thirty degrees, so about half. ",1
398,Sheldon,2, Exactly half.,1
399,Leonard (snarkily),2," Exactly half. Let‰Ûªs push. Okay, see, it‰Ûªs moving, this is easy, all in the math. ",1
400,Sheldon,2, What‰Ûªs your formula for the corner.,1
401,Leonard,2," What? Oh, okay, uh, okay, yeah, no problem, just come up here and help me pull and turn.",1
402,Sheldon,2," Ah, gravity, thou art a heartless bitch.",1
403,Sheldon,2, You do understand that our efforts here will in no way increase the odds of you having sexual congress with this woman?,1
404,Leonard,2, Men do things for women without expecting sex.,1
405,Sheldon,2," Yeah, those are men who just had sex.",1
406,Leonard,2," I‰Ûªm doing this to be a good neighbour. In any case, there‰Ûªs no way it could lower the odds.",1
407,Leonard,2," Almost there, almost there, almost there. (Lets go of package, it starts to slip down)",1
408,Sheldon,2," No we‰Ûªre not, no we‰Ûªre not, no we‰Ûªre not.",1
409,Scene,2, Inside Penny‰Ûªs apartment. They are laying the package down on the floor.,1
410,Sheldon,2," Watch your fingers. Watch your fingers. Oh God, my fingers!",1
411,Leonard,2, You okay?,1
412,Sheldon,2," No, it hurt‰Û_ (looking around) Great Caesar‰Ûªs Ghost, look at this place?",1
413,Leonard,2, So Penny‰Ûªs a little messy.,1
414,Sheldon,2," A little messy? The Mandelbrot set of complex numbers is a little messy, this is chaos. Excuse me, explain to me an organisational system where a tray of flatware on a couch is valid. I‰Ûªm just inferring that this is a couch, because the evidence suggests the coffee table‰Ûªs having a tiny garage sale. ",1
415,Leonard,2," Did it ever occur to you that not everyone has the compulsive need to sort, organise and label the entire world around them?",1
416,Sheldon,2, No.,1
417,Leonard,2," Well they don‰Ûªt. Hard as it may be for you to believe, most people don‰Ûªt sort their breakfast cereal numerically by fibre content.",1
418,Sheldon,2," Excuse me, but I think we‰Ûªve both found that helpful at times.",1
419,Leonard,2," Come on, we should go.",1
420,Sheldon,2, Hang on.,1
421,Leonard,2, What are you doing?,1
422,Sheldon,2, Straightening up.,1
423,Leonard,2," Sheldon, this is not your home.",1
424,Sheldon,2," This is not anyone‰Ûªs home, this is a swirling vortex of entropy.",1
425,Leonard,2," When the transvestite lived here, you didn‰Ûªt care how he kept the place.",1
426,Sheldon,2," Because it was immaculate, I mean, you open that man‰Ûªs closet, it was left to right, evening gowns, cocktail dresses, then his police uniforms.",1
427,Leonard,2, What were you doing in his closet?,1
428,Sheldon,2, I helped run some cable for a webcam.,1
429,Penny (entering),2, Hey guys.,1
430,Leonard,2," Oh, hey Penny, this just arrived, we just brought this up, just now.",1
431,Penny,2, Great. Was it hard getting it up the stairs?,1
432,Sheldon,2, (sucks in breath),1
433,Leonard,2, No.,1
434,Sheldon,2, No?,1
435,Leonard,2, No.,1
436,Sheldon,2, No.,1
437,Leonard,2," Well, we‰Ûªll get out of your hair.",1
438,Penny,2," Oh, great, thank you again (she throws her jacket over the back of the sofa).",1
439,Sheldon,2," Penny, I just want you to know that, you don‰Ûªt have to live like this. I‰Ûªm here for you.",1
440,Penny,2, What‰Ûªs he talking about?,1
441,Leonard,2, It‰Ûªs a joke.,1
442,Penny,2, I don‰Ûªt get it.,1
443,Leonard,2," Yeah, he didn‰Ûªt tell it right.",1
444,Leonard,2, Sheldon?,1
445,Scene,2, The living room. Leonard enters carrying a light sabre.,1
446,Leonard,2, Sheldon? Hello? ,1
447,Scene,2," Penny‰Ûªs apartment, penny is sleeping, Sheldon is cleaning. Leonard enters.",1
448,Leonard,2, Sheldon!,1
449,Sheldon,2, Sssshhhh! Penny‰Ûªs sleeping.,1
450,Leonard,2," Are you insane, you can‰Ûªt just break into a woman‰Ûªs apartment in the middle of the night and clean.",1
451,Sheldon,2," I had no choice. I couldn‰Ûªt sleep knowing that just outside my bedroom was our living room, and just outside our living room was that hallway, and immediately adjacent to that hallway was‰Û_ this.",1
452,Leonard,2," Do you realise that if Penny wakes up, there is no reasonable explanation as to why we‰Ûªre here?",1
453,Sheldon,2, I just gave you a reasonable explanation.,1
454,Leonard,2," No, no. You gave me an explanation, it‰Ûªs reasonableness will be determined by a jury of your peers.",1
455,Sheldon,2, Don‰Ûªt be ridiculous. I have no peers.,1
456,Leonard,2," Sheldon, we have to get out of here.",1
457,Sheldon,2, You might want to speak in a lower register.,1
458,Leonard,2, What?,1
459,Sheldon,2," Evolution has made women sensitive to high pitched noises while they sleep, so that they‰Ûªll be roused by a crying baby. If you want to avoid waking her, speak in a lower register.",1
460,Leonard,2, That‰Ûªs ridiculous. (Penny snores again.),1
461,Sheldon,2," No, (lowering his voice dramatically,) that‰Ûªs ridiculous.",1
462,Leonard (doing likewise),2," Fine. I accept your premise, now please let‰Ûªs go.",1
463,Sheldon,2, I am not leaving until I‰Ûªm done.,1
464,Leonard,2, O-o-o-oh! (Collapses against wall).,1
465,Sheldon,2," If you have time to lean, you have time to clean.",1
466,Leonard,2," Oh, what the hell.",1
467,Scene,2," Sheldon and Leonard‰Ûªs living room, morning. Sheldon enters, singing to himself. ",1
468,Sheldon,2, Morning.,1
469,Leonard,2, Morning. ,1
470,Sheldon,2," I have to say, I slept splendidly. Granted, not long, but just deeply and well.",1
471,Leonard,2, I‰Ûªm not surprised. A well known folk cure for insomnia is to break into your neighbour‰Ûªs apartment and clean.,1
472,Sheldon,2, Sarcasm?,1
473,Leonard,2, You think?,1
474,Sheldon,2," Granted, my methods may have been somewhat unorthodox, but I think the end result will be a measurable enhancement of Penny‰Ûªs quality of life.",1
475,Leonard,2," You know what, you‰Ûªve convinced me, maybe tonight we should sneak in and shampoo her carpet.",1
476,Sheldon,2, You don‰Ûªt think that crosses a line?,1
477,Leonard,2," Yes! For God‰Ûªs sake, Sheldon, do I have to hold up a sarcasm sign every time I open my mouth.",1
478,Sheldon,2, You have a sarcasm sign?,1
479,Leonard,2," No, I do not have a sarcasm sign.",1
480,Sheldon,2," Do you want some cereal. I‰Ûªm feeling so good today I‰Ûªm going to choose from the low fibre end of the shelf. Hello, Honey Puffs.",1
481,Penny (voice off),2, Son of a Bitch!,1
482,Leonard,2, Penny‰Ûªs up.,1
483,Penny (voice off),2," You sick, geeky bastards!",1
484,Leonard,2, How did she know it was us?,1
485,Sheldon,2, I may have left a suggested organisational schematic for her bedroom closet.,1
486,Penny (voice off),2, Leonard!,1
487,Leonard,2," God, this is going to be bad.",1
488,Sheldon,2," Goodbye, Honey Puffs, hello Big Bran.",1
489,Penny (entering),2, You came into my apartment last night when I was sleeping?,1
490,Leonard,2," Yes, but, only to clean.",1
491,Sheldon,2," Really more to organise, you‰Ûªre not actually dirty, per se.",1
492,Penny,2, Give me back my key.,1
493,Leonard,2," I‰Ûªm very, very sorry.",1
494,Penny,2, Do you understand how creepy this is.,1
495,Leonard,2," Oh, yes, we discussed it at length last night.",1
496,Penny,2," In my apartment, while I was sleeping.",1
497,Sheldon,2," And snoring. And that‰Ûªs probably just a sinus infection, but it could be sleep apnoea, you might want to see an otolaryngologist. It‰Ûªs a throat doctor.",1
498,Penny,2, And what kind of doctor removes shoes from asses?,1
499,Sheldon,2," Depending on the depth, that‰Ûªs either a proctologist or a general surgeon. (Leonard holds up a sign reading ‰ÛÏSarcasm‰Û) Oh!",1
500,Penny,2, God!,1
501,Leonard,2," Okay, look, no Penny, I think what you‰Ûªre feeling is perfectly valid, and maybe a little bit later today when you‰Ûªre feeling a little bit less, for lack of a better word, violated, maybe we could talk about this some more.",1
502,Penny,2, Stay away from me.,1
503,Leonard,2," Sure, that‰Ûªs another way to go.",1
504,Sheldon,2," Penny, Penny, just to clarify because there will be a discussion when you leave, is your objection solely to our presence in the apartment while you were sleeping, or do you also object to the imposition of a new organisational paradigm. (Penny stares in disbelief, then leaves.) Well that was a little non-responsive.",1
505,Leonard,2, You are going to march yourself over there right now and apologise. (Sheldon laughs.) What‰Ûªs funny?,1
506,Sheldon,2, That wasn‰Ûªt sarcasm?,1
507,Leonard,2, No.,1
508,Sheldon,2," Wooh, boy, you are all over the place this morning. (Knocks on Penny‰Ûªs door.) I have a masters and two PhD‰Ûªs, I should not have to do this.",1
509,Penny (opening door),2, What?,1
510,Sheldon,2," I am truly sorry for what happened last night, I take full responsibility. And I hope that it won‰Ûªt colour your opinion of Leonard, who is not only a wonderful guy, but also, I hear, a gentle and thorough lover. (Penny closes door in his face.) I did what I could.",1
511,Scene,2," The stairwell. Raj is coming up the stairs, he meets Penny who is going down.",1
512,Penny,2," Hey Raj. (Raj stands looking uncomfortable.) Hey, listen, I don‰Ûªt know if you heard about what happened last night with Leonard and Sheldon, but I‰Ûªm really upset about it, I mean they just, they let themselves into my place, and then they cleaned it, I mean can you even believe that? How weird is that?",1
513,"Raj (internally, while Penny continues to talk)",2," Ooh, she‰Ûªs standing very close to me. Oh my, she does smell good. What is that, vanilla?",1
514,Penny,2," You know, where I come from, someone comes into your house at night, you shoot, okay? And you don‰Ûªt shoot to wound. I mean, alright, my sister shot her husband, but it was an accident, they were drunk. What was I saying?",1
515,Raj (internally),2," She‰Ûªs so chatty. Maybe my parents are right. Maybe I‰Ûªd be better off with an Indian girl. We‰Ûªd have the same cultural background, and my wife would sing to my children the same lullabies my mother sang to me. ",1
516,Penny,2," It‰Ûªs obvious that they meant well, but I‰Ûªm just, I‰Ûªm having a really rough time, like I said, I broke up with my boyfriend, and it‰Ûªs just freaking me out.",1
517,Penny,2," I mean, just because most of the men I‰Ûªve known in my life happen to be jerks, doesn‰Ûªt mean I should just assume Leonard and Sheldon are. Right?",1
518,Raj (internally),2, She asked me a question. I should probably nod. (Does.),1
519,Penny,2, That‰Ûªs exactly what I thought. Thank you for listening. You‰Ûªre a doll. (She hugs him.),1
520,Raj (internally),2, Oh-oh. Turn your pelvis. (Does.),1
521,Scene,2," Sheldon and Leonard‰Ûªs living room. Howard is there, playing on a dance video game. ",1
522,Howard (jumping off game mat),2," Grab a napkin, homie. You just got served. ",1
523,Leonard,2, It‰Ûªs fine. You win.,1
524,Howard,2, What‰Ûªs his problem?,1
525,Sheldon,2, His imaginary girlfriend broke up with him.,1
526,Howard,2, Been there.,1
527,Raj (entering),2," Hello. Sorry I‰Ûªm late. But I was in the hallway, chatting up Penny.",1
528,Howard,2," Really? You? Rajesh Koothrapali, spoke to Penny?",1
529,Raj,2," Actually, I was less the chatter than the chattee.",1
530,Leonard,2, What did she say? Is she still mad at me?,1
531,Raj,2," Well, she was upset at first, but, probably because her sister shot somebody. Then there was something about you and‰Û_ then she hugged me.",1
532,Howard,2, She hugged you? How did she hug you? (Raj hugs Howard.) Is that her perfume I smell?,1
533,Raj,2," intoxicating, isn‰Ûªt it?",1
534,Scene,2," The hallway, Leonard puts a note under Penny‰Ûªs door. It opens.",1
535,Penny,2, Hi.,1
536,Leonard,2, Oh.,1
537,Penny,2, What‰Ûªs going on?,1
538,Leonard,2," Um, here‰Ûªs the thing. (Reads from note.) Penny. Just as Oppenheimer came to regret his contributions to the first atomic bomb, so too I regret my participation in what was, at the very least, an error in judgement. The hallmark of the great human experiment is the willingness to recognise one‰Ûªs mistakes. Some mistakes, such as Madame Curie‰Ûªs discovery of Radium turned out to have great scientific potential even though she would later die a slow, painful death from radiation poisoning. Another example, from the field of ebola research‰Û_.",1
539,Penny,2, Leonard.,1
540,Leonard,2, Yeah.,1
541,Penny (hugs him),2," We‰Ûªre okay. (Kisses him on cheek. Closes door. Leonard looks happy, walks back across hallway and straight into the apartment door.)",1
542,Scene,2, Penny‰Ûªs apartment. Sheldon and Leonard are trying to construct furniture.,1
543,Leonard,2, Six two inch dowels.,1
544,Sheldon,2, Check.,1
545,Leonard,2," One package, Phillips head screws.",1
546,Sheldon,2, Check.,1
547,Penny,2," Guys, seriously, I grew up on a farm, okay, I rebuilt a tractor engine when I was like twelve, I think I can put together a cheap Swedish media centre. ",1
548,Leonard,2," No, please, we insist, it‰Ûªs the least we can do considering. ",1
549,Sheldon,2, Considering what? How great this place looks?,1
550,Howard (across room with Raj),2," Oh boy, I was afraid of this.",1
551,Leonard,2, What?,1
552,Howard,2, These instructions are a pictographic representation of the least imaginative way to assemble these components. This right here is why Sweden has no space program.,1
553,Penny,2," Well, uh, it looked pretty good in the store.",1
554,Leonard,2," It is an inefficient design, for example Penny has a flat screen TV, which means all the space behind it is wasted.",1
555,Sheldon,2, We could put her stereo back there.,1
556,Leonard,2, And control it how?,1
557,Sheldon,2," Run an infra-red repeater, photocell here, emitter here, easy peasy. ",1
558,Howard (after Raj whispers in his ear),2," Good point, how you gonna cool it?",1
559,Penny,2," Hey guys, I got this. ",1
560,Sheldon,2," Hang on Penny. How about fans, here and here?",1
561,Leonard,2," Also inefficient, and might be loud.",1
562,Howard,2," How about liquid coolant? Maybe a little aquarium pump here, run some quarter inch PVC‰Û_",1
563,Penny,2," Guys, this is actually really simple.",1
564,Howard,2," Hold on, honey, men at work. The PVC comes down here, maybe a little corrugated sheet metal as a radiator here.",1
565,Leonard,2," Oh, really, show me where we put a drip tray, a sluice and an overflow reservoir?",1
566,Sheldon,2, And if water is involved we‰Ûªre going to have to ground the crap out of the thing. ,1
567,Penny,2," Guys, it‰Ûªs hot in here, I think I‰Ûªll just take off all my clothes. ",1
568,Leonard,2," Oh, I‰Ûªve got it. How about if we replace panels A, B and F and crossbar H with aircraft grade aluminium. ",1
