index,episode,season,line
617,1,2,"All Ricks (off sync):ÊI'm really uncertain about everything, even kicking your ass!"
618,1,2,
619,1,2,"Testicle Monster A:ÊLis- ay, to, AH. But these arms are vestigial. Now you poked me where an eye would have been about six million years ago."
620,1,2,
621,1,2,"All Summers (off sync):ÊCome on, let's help Grampa."
622,1,2,
623,1,2,All Mortys (off sync):ÊYeah. I'm like a hundred percent not sure about anything.
624,1,2,
625,1,2,"(Time splits twice, now 32 Timelines)"
626,1,2,
627,1,2,"Summers 1, 2, 3, 8, 9, 10, 12, 17, 18, 20, 25, 28, 29, 31: Beat his ass!"
628,1,2,
629,1,2,"Summers 1, 3, 4, 5, 7, 8, 10, 11, 14, 16, 18, 19, 23, 25, 27, 28: Get him!"
630,1,2,
631,1,2,"Summers 2, 6, 9, 12, 13, 15, 17, 20, 21, 22, 24, 26, 29, 30, 31, 32: Beat him up!"
632,1,2,
633,1,2,(Zooms in to only show one timeline: Timeline 23)
634,1,2,
635,1,2,Morty 23:ÊKick his ass Rick!
636,1,2,
637,1,2,"Testicle Monster A:ÊOw, I'm defeated..."
638,1,2,
639,1,2,Summer 23:ÊWhat's happening?
640,1,2,
641,1,2,"Rick 23:ÊTime is falling apart, we've got to get back to certainty, quick! Give me your collars!"
642,1,2,
643,1,2,"Morty 23:ÊOh man, don't you have to fix like, thirty of them?"
644,1,2,
645,1,2,"Rick 23:ÊMorty, I have to fix three of them, and then there's thirty-one other versions of me that have to also fix three for a total of 96. I'm not an idiot. I know how to be decisive, now hand me that (Phillips/Flathead) screwdriver. Actually, make it a (Phillips/Flathead)."
646,1,2,
647,1,2,(Time splits into 64 timelines)
648,1,2,
649,1,2,"All Ricks (off sync):ÊOh, sh*t."
650,1,2,
651,1,2,[Trans. Inside Jerry's car]
652,1,2,
653,1,2,"Jerry:ÊLook, I know I was kind of a nuisance today. I know it's my fault we hit the deer, and I know you wanted to be the one to save it."
654,1,2,
655,1,2,Beth:ÊWhatever. How petty would I have to be to care less about an animal's life than my own ego?
656,1,2,
657,1,2,Jerry:ÊHmm... you'd have to be pretty petty. But you'd still be the woman I married.
658,1,2,
659,1,2,Beth:ÊWhere are we going?
660,1,2,
661,1,2,Jerry:ÊOne last stop.
662,1,2,
663,1,2,Beth:ÊWhere's the helicopter?
664,1,2,
665,1,2,"Jerry:ÊThere is no helicopter, and there is no Cervine Institute."
666,1,2,
667,1,2,Beth:ÊBut the top deer surgeon...
668,1,2,
669,1,2,Jerry:ÊI'm looking at her.ÊThanks for F.D.'ing me up like that.
670,1,2,
671,1,2,"Cold Stone Employee:ÊYou'd better get moving, these lights are designed for basic ice cream work, they're not gonna last all night."
672,1,2,
673,1,2,Beth:ÊI need five minutes.
674,1,2,
675,1,2,(Short slow-panning montage of surgery)
676,1,2,
677,1,2,"Beth:ÊJerry, this was the most romantic weekend I've ever had."
678,1,2,
679,1,2,Jerry:ÊThanks to Cold Stone Creamery.
680,1,2,
681,1,2,Cold Stone Employee:ÊYou're welcome.
682,1,2,
683,1,2,[Trans. Inside Rick's garage.]
684,1,2,
685,1,2,(Zoom in to Timeline 30)
686,1,2,
687,1,2,"(Presumably) All Ricks:ÊOkay, we're out of time. It's ironic, huh?"
688,1,2,
689,1,2,Morty 30:ÊRick!
690,1,2,
691,1,2,Rick 30:ÊWhat's goin' on?
692,1,2,
693,1,2,"Morty 30:ÊThe collar, oh, the latch is broken! It won't latch closed around my neck!"
694,1,2,
695,1,2,(Zoom pan to Timeline 28)
696,1,2,
697,1,2,"(Presumably) All Mortys Except Morty 30:ÊWhat's wrong, how come our collars aren't green?"
698,1,2,
699,1,2,(Presumably) All Ricks Except Rick 30:ÊObviously because someone doesn't know how to put his collar on and one of me is stuck trying to help him.
700,1,2,
701,1,2,"(Presumably) All Mortys Except Morty 30:ÊDon't blame this on me, you're the one that couldn't fix a latch!"
702,1,2,
703,1,2,(Zoom pan to Timeline 30)
704,1,2,
705,1,2,"Rick 30:ÊWhat are you talking about, it's not broken, Morty, I fixed it, just put it on!"
706,1,2,
707,1,2,"Morty 30:ÊIt won't close, it's broken!"
708,1,2,
709,1,2,"Rick 30:ÊFine, bring it here."
710,1,2,
711,1,2,"Morty 30:ÊOoh, ooh, Rick!"
712,1,2,
713,1,2,(Zoom pan to Timeline 15)
714,1,2,
715,1,2,"(Presumably) All Ricks Except Rick 30:ÊOh, really, Morty? Well I'm sorry, I'm not the one that's so f***ing uncertain about everything!"
716,1,2,
717,1,2,"(Presumably) All Mortys Except Morty 30:ÊYou know what I'm certain of, Rick? I've really made up my mind about this, I never wanna see you again!"
718,1,2,
719,1,2,(Presumably) All Ricks Except Rick 30:ÊYou're never gonna see anything again you little dummy! You killed us!
720,1,2,
721,1,2,(Zoom pan to Timeline 30)
722,1,2,
723,1,2,"Rick 30:ÊGod, damn it!"
724,1,2,
725,1,2,Morty 30:ÊOoh
726,1,2,
727,1,2,Rick 30:ÊMorty where's your collar I'll fix it
728,1,2,
729,1,2,Morty 30: I dropped it
730,1,2,
731,1,2,(Presumably) All Ricks Except Rick 30:ÊWhat the hell? What have you done to me Morty?
732,1,2,
733,1,2,"Rick 30:ÊI'm okay with this. Be good Morty. Be better than me. Bullsh*t The other collar! I'm not okay with this! I am not okay with this! Oh sweet Jesus please let me live. Oh my god IÑI've gotta fix this thing, please God in Heaven, please God oh Lord, hear my prayers. Yes, f*** you God, not today bitch."
734,1,2,
735,1,2,"(Presumably) All Ricks Except Rick 30:ÊPlease God if there's a Hell, please be merciful to me."
736,1,2,
737,1,2,"Rick 30:ÊYes I did it! There is no God. In your face. One dot, motherf***ers!"
738,1,2,
739,1,2,"Morty:ÊYes, oh, yes, yes!"
740,1,2,
741,1,2,Summer:ÊWoohoo! Whoo! Whoo!
742,1,2,
743,1,2,"Morty:ÊOh, that was a close call. Oh yeah, do it Rick, do it right."
744,1,2,
745,1,2,"Rick:ÊYou know what I'm talking about, oh yeah. I'm gonna do the cabbage patch, Morty. Check me out I'm doing the cabbage patch dance. It's a classic dance, remember, like this. Oh **** look at that."
746,1,2,
747,1,2,Morty:ÊDo the cabbage patch. DoÑdoÑdo the dance.
748,1,2,
749,1,2,"Summer:ÊHey wait a second, how come you guys took longer to get here?"
750,1,2,
751,1,2,Morty:ÊI don't know. I think like one sixty-fourth of my collars didn't work. It's hard to keep straight now that I have sixty three other memories of everything.
752,1,2,
753,1,2,Rick:ÊYeah.
754,1,2,
755,1,2,"Morty:ÊBut I feel like one of the sixty-four Ricks like, sacrificed himself for me, maybe, I think."
756,1,2,
757,1,2,"Rick:ÊShut up Morty. The last time you felt something, we all almost died. You little sÑpiece of shit."
758,1,2,
759,1,2,"Beth:ÊHey guys, we're home."
760,1,2,
761,1,2,"(Summer and Morty run up and hug Beth and Jerry, respectively.)"
762,1,2,
763,1,2,"Morty & Summer:ÊMom, Dad!"
764,1,2,
765,1,2,"Jerry:ÊUm, hold the phone, where did you guys get those necklaces from? Uh, Lady Gaga, table for three, am I right?"
766,1,2,
767,1,2,Beth: *laughs*
768,1,2,
769,1,2,"Jerry:ÊAre you guys Power Rangers? But only on one small part of your necks? Hey do those things need batteries? Were they included? Clean up in the fruit isle! Not in a homophobic way though, they're just fruity necklaces is all I was saying."
770,1,2,
771,1,2,Beth:Ê*laughing* I'm gonna pee my pants.
772,1,2,
773,1,2,Morty:ÊDoesn't feel so good does it?
774,1,2,
775,1,2,Rick:ÊNo it doesn't. It hurts.
776,1,2,
777,1,2,Beth:ÊI'm gonna pee-hee-hee.
778,1,2,
779,1,2,"Jerry:ÊSomebody call the planet of Tron, we have three Tron people over here. But seriously are these Halloween costumes? Are you going as motorcycles? With green headlights instead of normal ones? Are you dogs? Robot dogs? Gosh, you guys areÊlame. Are those chokers from the 90's? What is this a 90's nostalgia thing? Are you guys in that movie ÒThe CraftÓ with Fairuza Balk?"
780,1,2,
781,1,2,[End credits]
782,1,2,
783,1,2,"[Trans. Testicle Monster travelling through time, stops at ice age with a wooly mammoth in the background.]"
784,1,2,
785,1,2,"Testicle Monster A:ÊHey man, when the hell were you?"
786,1,2,
787,1,2,"Testicle Monster B:ÊLooking for you, asshole."
788,1,2,
789,1,2,Testicle Monster A:ÊI told youÊpastÊthe dinosaurs.
790,1,2,
791,1,2,Testicle Monster B:ÊYou know how much time is past the dinosaurs? Half of all time!
792,1,2,
793,1,2,"Testicle Monster A:ÊCome on man, it's this way..."
794,1,2,
795,1,2,"Testicle Monster B:ÊCome on, give me that thing, speed it up, he can't be this far back."
796,1,2,
797,1,2,[Monster A spots a man that looks Rick writing on a chalkboard]
798,1,2,
799,1,2,"Testicle Monster A:ÊThere he is, there he is, there he is, there he is, stop, stop."
800,1,2,
801,1,2,[Man who looks like Rick turns around; it turns out to be Albert Einstein]
802,1,2,
803,1,2,"Testicle Monster B:ÊSo that's the guy, huh?"
804,1,2,
805,1,2,"Testicle Monster A:ÊYeah, that's him. Hey, man, remember me? [him and Monster B starts beating up Einstein, knocking him to the ground] I got something for your ass! You don't mess with time! You don't f*** with time, mother****er! [him and Monster B leaves]"
806,1,2,
807,1,2,Albert Einstein:ÊIÊvillÊmess vith time!
808,1,2,
809,1,2,[Einstein gets up and determinately writes E=MC2 in the chalkboard]
810,1,2,
811,1,2,Albert Einstein:ÊI vill mess vith time...
812,3,1,Jerry:Ê*singing* Last King Christmas last arrived!
813,3,1,
814,3,1,[Trans Int. Kitchen]
815,3,1,
816,3,1,(The kitchen is a mess of food in various stages of preparation. Jerry pulls a ham out of the oven as he sings.)
817,3,1,
818,3,1,"Jerry:Ê*singing* In the Christmas Christmas! *stops singing and smells the ham* MmmÉ Jerry, you are really giving it to this ham."
819,3,1,
820,3,1,"(Jerry enters the living room, where a tree stands with presents underneath it.ÊBethÊandÊMortyÊare occupied on tablets whileÊSummerÊuses her smartphone.)"
821,3,1,
822,3,1,"Jerry:ÊUm, Merry Christmas? *puts his hands on his hips* Helloooo? My parents are coming over for the first time in years! Can we stow the gadgets and look alive?"
823,3,1,
824,3,1,Beth:ÊAlive? ForÊyourÊparents?
825,3,1,
826,3,1,(Jerry snags her tablet away and stows it in a stocking.)
827,3,1,
828,3,1,Jerry:ÊGood one.
829,3,1,
830,3,1,Beth:ÊHey man!
831,3,1,
832,3,1,Jerry:ÊYou Ôhey manÕ! This holiday is about humanity.
833,3,1,
834,3,1,"Morty:Ê*not looking up from his tablet* You know, I thought it was about being born half-God or something."
835,3,1,
836,3,1,"Jerry:ÊOkay, whatever. All electronic items are going in the stocking. Now."
837,3,1,
838,3,1,Morty:Ê*hands over his tablet* OhhhhÉ
839,3,1,
840,3,1,"Summer:ÊDad, IÕm not giving you my phone."
841,3,1,
842,3,1,"Jerry:ÊPut it in the stocking, Summer, or IÕm joining Facebook."
843,3,1,
844,3,1,(Summer gasps and drops her phone in the stocking.)
845,3,1,
846,3,1,"Rick:Ê*offscreen* Ho ho ho, everybody."
847,3,1,
848,3,1,(RickÊandÊRubenÊenter the house and Jerry approaches them.)
849,3,1,
850,3,1,Jerry:ÊMore like whoa whoa whoa. What is this? My parents are coming!
851,3,1,
852,3,1,"Rick:ÊCalm down Jerry, this is Ruben, an old friend."
853,3,1,
854,3,1,Ruben:ÊPearl Harbor.
855,3,1,
856,3,1,Rick:ÊI check in on him once a year and give him a little *burp* medical *burp* evaluation.
857,3,1,
858,3,1,"Beth:ÊAw, DadÉ That is so sweet."
859,3,1,
860,3,1,"Jerry:Ê*squinting suspiciously* Yeah, it isÉ I donÕt get it."
861,3,1,
862,3,1,Ruben:ÊKorea.
863,3,1,
864,3,1,"Rick:ÊDonÕt worry about your C-C-Christmas, Jerry. *leads Ruben away* Ruben and IÕll be in my workshop while you have another day in Phil CollinsÕ proverbial paradise."
865,3,1,
866,3,1,(Rick and Ruben head out to the garage.)
867,3,1,
868,3,1,"Jerry:ÊHuh. You think you know a guy. (The doorbell rings.) Okay, thereÕs my parents. Now remember, no TV, no phones, no laptops, we are connecting this Christmas, like old-school Jews on a Saturday. *opens the door* Hey hey!"
869,3,1,
870,3,1,(LeonardÊandÊJoyceÊwalk in.)
871,3,1,
872,3,1,"Leonard:ÊMerry Christmas, son."
873,3,1,
874,3,1,"(Jerry, not noticingÊJacob, almost closes the door on him, then opens it back up.)"
875,3,1,
876,3,1,"Jerry:ÊOh, hi. Can I help you?"
877,3,1,
878,3,1,"Joyce:ÊJerry, this is Jacob. *takes Jacob by the arm* DidnÕt you get our text message?"
879,3,1,
880,3,1,"Beth, Summer, andÊMorty:ÊNo."
881,3,1,
882,3,1,Jacob:ÊYou must be Jerry! ThatÕs a fine lookinÕ apron. William Sonoma?
883,3,1,
884,3,1,Jerry:Ê*smiling uncomfortably* I wishÉ But thank you. *closes the door* SoÉ youÕre aÉfriend of the familyÉ?
885,3,1,
886,3,1,"Leonard:Ê*puts an arm around JacobÕs shoulders* The way we see it, heÕs a part of the family."
887,3,1,
888,3,1,Jerry:ÊWow!
889,3,1,
890,3,1,"Joyce:ÊAfter your fatherÕs brush with cancer and losing your uncle, we looked at life and wondered how have we spent it? And how do we spend the rest of it? What are we going to be when we die? A list of fears and questions, or a collection of real experiences?"
891,3,1,
892,3,1,"Beth:ÊHoly crap, Joyce. ThatÕs amazing."
893,3,1,
894,3,1,Leonard:ÊThen Jacob came into our lives. WeÕre learning to live again.
895,3,1,
896,3,1,(Jacob puts his arms around Joyce and Leonard.)
897,3,1,
898,3,1,Jacob:ÊAll three of us.
899,3,1,
900,3,1,"(Joyce, Leonard, and Jacob giggle. Jerry stares at them, confused and uncomfortable.)"
901,3,1,
902,3,1,Jerry:ÊÉCoolÉ Eggnog?
903,3,1,
904,3,1,"Jacob:ÊNow we are talkinÕ! This manÕs got the apron and the eggnog, huh?"
905,3,1,
906,3,1,(All laugh. Rick enters and starts laughing with the rest.)
907,3,1,
908,3,1,"Rick:ÊHi Joyce, Leonard. *looks at Jacob* Hello there."
909,3,1,
910,3,1,"Jacob:ÊMerry Christmas, man."
911,3,1,
912,3,1,Rick:ÊMorty! A moment of your time?
913,3,1,
914,3,1,[Trans. RickÕs garage]
915,3,1,
916,3,1,"(Ruben is in fits, laid out on a ping-pong table. HeÕs naked besides a towel over his genitals and his Santa hat.)"
917,3,1,
918,3,1,"Rick:ÊHeÕs in bad shape, Morty."
919,3,1,
920,3,1,"Morty:ÊAw geez, Rick! What did you do?"
921,3,1,
922,3,1,"Rick:ÊGee, thanks Morty. What kind of monster do you think I am? I-IÕm sittinÕ here trying to save the guyÕs life! (Rick straps a pack with a tube onto MortyÕs back and puts an earpiece on his head.) I want you to findÊDr. Xenon Bloom. HeÕll know whatÕs goinÕ on."
923,3,1,
924,3,1,Morty:Ê*extremely nervous* UhÉ W-W-Where do I find Dr. Bloom?
925,3,1,
926,3,1,Rick:ÊIn Ruben. *shoves a glass oxygen mask onto MortyÕs head*
927,3,1,
928,3,1,Morty:ÊRubenÉ Minnesota?
929,3,1,
930,3,1,"Rick:ÊRuben on the table, Morty! *hooks up the backpack to the helmet* Look, I-I donÕt have time for you to wrap your little walnut around everything. *pulls a shrink ray into view and plugs it in* Hold your breath until the process is over or your lungs will collapse."
931,3,1,
932,3,1,(Rick sets Morty under the shrink ray.)
933,3,1,
934,3,1,Morty:ÊW-What procÑ
935,3,1,
936,3,1,"(Rick activates the shrink ray and Morty shrieks as heÕs shrunk down to a microscopic size. Rick picks up the container Morty shrank into and puts it into a syringe, which he stabs into RubenÕs chest. Just then, Beth enters the garage.)"
937,3,1,
938,3,1,"Beth:ÊHey Dad, whereÕs Morty?"
939,3,1,
940,3,1,Rick:ÊHeÕs busy.
941,3,1,
942,3,1,[Trans. Int. RubenÕs body]
943,3,1,
944,3,1,(Morty continues screaming as he is injected into the body in a stream of pink fluid. He lands on something soft and abruptly stops shouting.)
945,3,1,
946,3,1,"Rick (throughÊMortyÕs earpiece):ÊMorty, can you hear me? Head North!"
947,3,1,
948,3,1,Morty:ÊRickÉ Where am I?
949,3,1,
950,3,1,[Trans. Garage]
951,3,1,
952,3,1,"Rick:Ê*adjusts his own headset as he stands in the garage* Depending on my aim, you should be just south of the entrance."
953,3,1,
954,3,1,Morty (throughÊRickÕs earpiece):ÊThe entrance to what?
955,3,1,
956,3,1,"Rick:ÊWelcome, Morty. (The scene cuts back to MortyÕs view from inside Ruben.) WelcomeÉ (Morty gasps.) ÉtoÊAnatomy Park!"
957,3,1,
958,3,1,(The view pans to show an amusement park with a large Anatomy Park sign and various attractions and exhibits.)
959,3,1,
960,3,1,"Rick:ÊItÕs a little business venture IÕve been cookinÕ up on the side with Dr. Bloom. (Morty enters the park.) An amusement park inside a human body. Science isnÕt cheap, Morty. This should really help put a dent in the overhead."
961,3,1,
962,3,1,Morty:ÊOh my God! This is insane! Spleen Mountain? Bladder Falls?ÊPirates of the Pancreas?
963,3,1,
