index,character,episode,line,season
436,Vanessa,2," Yeah, and that woman was your--",1
437,Jerry,2, Friend!,1
438,George,2," I'll just, uh, get a paper...",1
439,Jerry,2," So, um, do you date immature men?",1
440,Vanessa,2, Almost exclusively...,1
441,Helen,2, Bum bum bum bum... I have no letters... Bum bum bum bum...,1
442,Jerry,2," Ma, will you go already?",1
443,Helen,2, Bum bum bum bum...,1
444,Jerry,2, What are you doing?!,1
445,Helen,2," Wait, I just want to see something...",1
446,Jerry,2," You can't look in there, we're playing!",1
447,Morty,2," Evening, Mr. Kramer!",1
448,Kramer,2, Hey Morty! [To Jerry] Salad dressing?,1
449,Jerry,2, Look.,1
450,Helen,2," ""Quo""? Is that a word?",1
451,Jerry,2, Maybe!,1
452,Helen,2, Will you challenge it?,1
453,Jerry,2," Ma, you can't look up words in the dictionary! Dad, she's               cheating!",1
454,Kramer,2," ""Quo""? That's not a word.",1
455,Helen,2, [To Jerry] You're such a stickler...,1
456,Jerry,2," Well put *something* down, you're taking twenty minutes               on this.",1
457,Helen,2," They'll be here at two o'clock... Oh, Elaine called. She               said ",1
458,she'd be here at 2,2,"30. Oh, and she says ``Hope your meeting went             ",1
459,Jerry,2, She said *what*?,1
460,Helen,2," Just what I said, here.",1
461,Jerry,2," She knows! Oh, I am *such* a *jackass*...",1
462,Helen,2, She knows what?,1
463,Jerry,2, She knows the whole stupid thing... Vanessa and the elevator...,1
464,Helen,2," No, no, no, that won't do. He may have a ""Z""...",1
465,Morty,2," So, how did she find out?",1
466,Jerry,2," Because, Vanessa probably told Pamela, and Pamela probably               told ",1
467,Morty,2," So, what are you? Afraid of her?",1
468,Jerry,2, Yes. *Yes* *I* *am*!,1
469,Jerry,2, What else did she say on the phone?,1
470,Helen,2, Whatever I wrote down.,1
471,Jerry,2," Yeah, but what was the tone in her voice? How did she sound?",1
472,Helen,2," Who am I, Rich Little?",1
473,Morty,2," Well, she can't be too mad-- she's still coming to the wedding.",1
474,Jerry,2," Yeah, but now I'm nervous.",1
475,Helen,2," Oh, stop it.",1
476,Jerry,2," ""Quone""?",1
477,Helen,2, ...30...31...,1
478,Jerry,2," ""Quone""? No, I'm afraid that I'm going to have               to challenge that.",1
479,Helen,2, ...32...,1
480,Kramer,2," No, you don't have to challenge that. That's a word. That's               a ",1
481,Jerry,2, I am challenging...,1
482,Jerry,2, Uh-huh...,1
483,Helen,2, I'm not playing with you anymore...,1
484,Morty,2, Quone's not a word...,1
485,Jerry,2, No good. Sorry. There it is. Get it off...,1
486,Helen,2, Why did you make me put that down?,1
487,Kramer,2," Nah, we need a *medical* dictionary! If a patient gets               difficult, ",1
488,Carol,2," You want some funny material, you oughta come down to where               I work,",1
489,Jerry,2, You must have quite a time down there. [Checks his watch],1
490,Carol,2, We got plenty of time...,1
491,Jerry,2," Oh, I'm sorry. I'm just waiting for someone...",1
492,Mac,2," Watch what you say to this guy-- he'll put it in his next               act!",1
493,Jerry,2," Yeah, yeah...",1
494,Mac,2," Jerry, did I tell you that I'm writing a book? An autobiography.",1
495,Jerry,2," Yeah, Uncle Mac, you mentioned it...",1
496,Mac,2, It's based on all my experiences!,1
497,Jerry,2," That's perfect. [Elaine enters] Could you excuse me one               second. ",1
498,Jerry,2," How do you do, Jerry Seinfeld.",1
499,Elaine,2," Oh, how do you do. Elaine Benes.",1
500,Jerry,2," Um, do you want to do this now, or do you want to wait until               we get",1
501,Elaine,2," Oh no, let's do it now.",1
502,Jerry,2," Alright, the whole elevator business, let me just explain--",1
503,Elaine,2, Okay...,1
504,Artie,2," Jerry, were you goin' with us?",1
505,Jerry,2," No, I'm gonna take my car.",1
506,Artie,2," That's why I brought the wagon. Why the Hell did I bring               the wagon?",1
507,Jerry,2," Anyway, you know why I didn't ask you, I mean I felt so             ",1
508,Elaine,2," Well, Jerry, I never saw you flirt with anyone before.               It was ",1
509,Carol,2," Jerry, we'll see you there. Bye, Elaine.",1
510,Elaine,2," Oh, bye. Good to see you.",1
511,Artie,2," Oh, we didn't meet.",1
512,Jerry,2," Oh, I'm sorry. Elaine, this is my cousin Artie Levine.",1
513,Artie,2, Le*vine*.,1
514,Jerry,2," Yeah, ""Le*vine*"". And I'm Jerry Cougar Mellencamp...               Anyway, I ",1
515,Elaine,2," Yeah, obviously.",1
516,Jerry,2," I mean, if we're gonna be friends, we gotta be able to talk               about",1
517,Elaine,2, Couldn't agree more.,1
518,Jerry,2, Good.,1
519,Elaine,2, Good.,1
520,Jerry,2, Good.,1
521,Elaine,2, Great!,1
522,Jerry,2," Great? Where do you get ""great""?",1
523,Elaine,2, It's great to... talk about... other people...,1
524,Jerry,2, ...Guys.,1
525,Elaine,2, Yeah.,1
526,Jerry,2," Uh-huh... Yeah... So, anybody specific?",1
527,Elaine,2, No. A general guy.,1
528,Jerry,2, Oh *really*... Elaine Marie Benes...,1
529,Elaine,2," What? No, it's not a big deal.",1
530,Jerry,2," No, that's great! That's terrific!",1
531,Elaine,2," No, we just met...",1
532,Jerry,2," Doesn't matter. What's the young man's name? I would like               to ",1
533,Elaine,2, I don't think so...,1
534,Jerry,2," Well, what does he do? Is he an artisan, a craftsman, a               labourer ",1
535,Elaine,2, Wall street.,1
536,Elaine,2, And he happens to be pretty good lookin',1
537,Jerry,2," [pause] Alright, sir.",1
538,Elaine,2, And... he's *hilarious*.,1
539,Jerry,2, Now that's not fair! So where did you meet this guy?,1
540,Elaine,2," I ""staked"" out his health club.",1
541,Jerry,2," When you're on a stakeout, do you find it's better to stand               up ",1
542,Jerry,2," Y'know I think that even if you've had a relationship with               someone,",1
543,"<!--google_ad_client = ""ca-pub-4355410371465348"";/* html-in_content-top_left */google_ad_slot = ""4619537930"";google_ad_width = 300;google_ad_height = 250;//-->Looking for  a great gift idea for the holidays? Check out our complete Seinfeld Gift Guide right now! Including T-Shirts, DVDs,  and more!Â              [Scene",3, Comedy club],1
544,JERRY,3," So I move into the centre lane, now I get ahead of this",1
545,[Scene,3, Jerry's apartment. Jerry is packing. Elaine is sitting,1
546,JERRY,3," Is that it? Got the cue tips, got the mini-umbrella,",1
547,ELAINE,3, [claps her hands] That is the single greatest packing,1
548,JERRY,3, [proudly] I am...the master packer.,1
549,ELAINE,3," [laughs] Yeah, right, you're the master packer.",1
550,JERRY,3," What you must understand, Elaine, [picks up the",1
551,battle,3, you've gotta know the strengths and weaknesses [hits,1
552,ELAINE,3, 'Scuse me...master packer!,1
553,JERRY,3, ...Yes.,1
554,ELAINE,3, Just gimme your keys.,1
555,JERRY,3," Alright, sir. [tosses Elaine his keys; apartment buzzer",1
556,GEORGE,3, [outside over the intercom] Yeah,1
557,ELAINE,3," [Jerry opens the door] OK, so, now, is there anything",1
558,JERRY,3," uh, yeah, the uuhh, hot water takes a little while to",1
559,ELAINE,3," OK, this is quite a place.",1
560,JERRY,3," There's more, the refrigerator. [Opens it] Deduct a",1
561,And I cannot overstate this,3, no soft cheeses of any kind. Is,1
562,ELAINE,3, I'll eat out.,1
563,big favour,3, do it in the tub.,1
564,GEORGE,3, [walks in] Ready?,1
565,JERRY,3," Yeah, one sec.",1
566,GEORGE,3," [closes the door] Hey, Elaine",1
567,ELAINE,3, Hi.,1
568,GEORGE,3, Coming to the airport with us?,1
569,ELAINE,3," No, I'm staying here for the weekend. I'm getting a",1
570,GEORGE,3," Oh, the actress-waitress.",1
571,ELAINE,3," No, the waitress-actress. She just got some part in",1
572,long she's walking around the apartment singing,3, [singing],1
573,GEORGE,3, You just kick her out.,1
574,ELAINE,3, She's on the lease!...George you have got to find an,1
575,GEORGE,3," Yeah, well...a little ruff finding something good in",1
576,JERRY,3, I'm not looking.,1
577,GEORGE,3," No no no, this one's different, this one's a beauty!",1
578,JERRY,3," Yeah, what's it like?",1
579,GEORGE,3," I haven't seen it yet, but it's a ""two-bedroom"",               it's",1
580,JERRY,3, How much?,1
581,GEORGE,3," Uh, twice what you pay in here, but it's a great",1
582,JERRY,3, Two bedrooms? Why do I need two bedrooms? I got enough,1
583,ELAINE,3, You oughtta least take a look at it.,1
584,JERRY,3, Really? Why?,1
585,ELAINE,3, 'Cause then I could move in here.,1
586,JERRY,3, Ooohhhh,1
587,ELAINE,3, It's time you got out a here anyway.,1
588,GEORGE,3," Yeah, tell'm, but quickly, I'm double parked here.",1
589,ELAINE,3," Listen, Jerry, this place is falling apart. You have",1
590,GEORGE,3," Let's not forget the radiator, the steam has been on",1
591,ELAINE,3," Jerry, come on, you're doin' OK now, you should at",1
592,JERRY,3," Like this? You just said, you wanted to live here.",1
593,ELAINE,3," Well, for me it's a step up. It's like moving from",1
594,GEORGE,3," Jerry, what do ya...you wanna...you wanna see the",1
595,JERRY,3," I can't think about it now. Come on, I'm going to",1
596,[Scene,3, Jerry's apartment. Jerry enters his apartment with his,1
597,JERRY,3," Elaine! [puts his bags down, sits down on the couch,",1
598,JERRY,3, [notices the TV is missing] ELAINE!,1
599,ELAINE,3, [from the bathroom] JERRY! [enters the living-room],1
600,JERRY,3," Great, I had fun, where's the TV, where's the VCR.",1
601,ELAINE,3, They were stolen.,1
602,JERRY,3, Stolen? When?,1
603,ELAINE,3," A couple a hours ago, the police are coming right",1
604,JERRY,3, Stolen?,1
605,ELAINE,3, [Kramer enters the apartment] Someone left the door,1
606,JERRY,3, [to Kramer] You left the door open?!,1
607,KRAMER,3," Uh, Jer, well ya know, I was cookin' and I, I uh, I",1
608,JERRY,3," Wait, you left the lock open or the door open?",1
609,KRAMER,3, [bobs his head guiltily] The door.,1
610,JERRY,3, The door? You left the door open?,1
611,KRAMER,3," Yeah, well, I was gonna bring the spatula right back.",1
612,JERRY,3," Yeah, and?",1
613,KRAMER,3," Well, I got caught up... watching a soap opera...[with",1
614,JERRY,3, So the door was wide open?,1
615,KRAMER,3, Wide open!,1
616,JERRY,3, [Elaine enters the living-room] And where were you?,1
617,ELAINE,3, I was at Bloomingdale's...waiting for the shower to,1
618,KRAMER,3," Look, Jerry, I'm sorry, I'm uh, you have insurance,",1
619,JERRY,3, No.,1
620,KRAMER,3, [looks shocked] How can you not have insurance?,1
621,JERRY,3," Because...I spent my money on the Clapgo D. 29, it's",1
622,one design flaw,3, the door...[shuts the door] must be CLOSED.,1
623,Kramer,3," Jerry! I'm gonna find your stuff. I'm gonna solve it,",1
624,JERRY,3," Yeah, don't investigate, don't pay me back, it was an",1
625,KRAMER,3, [theatrical] I made a mistake.,1
626,ELAINE,3, [idem] These things happen,1
627,KRAMER,3, [idem] I'm human,1
628,JERRY,3, In your way.,1
629,[Scene,3, Jerry's apartment. A policeman is filling out a,1
630,POLICEMAN,3," Let's see, that's uh, one TV, a stereo, one leather",1
631,ELAINE,3, Answering machine.,1
632,JERRY,3," [disappointed] Answering machine. Oh, I hate the idea",1
633,POLICEMAN,3, What do ya mean?,1
634,JERRY,3, It's a joke.,1
635,POLICEMAN,3," I see...Well, mister Seinfeld uh, we'll look into",1
636,JERRY,3, You ever find anything?,1
637,POLICEMAN,3, No. [hands Jerry his copy of the report],1
638,JERRY,3," Well, thanks anyway.",1
639,POLICEMAN,3, You bet.,1
640,ELAINE,3," [Policeman leaves the apartment, while George enters]",1
641,JERRY,3, The crook has the machine. The messages aren't for him.,1
642,He's the crook,3, why would he answer...[turns around and sees,1
643,GEORGE,3," [makes some weird motions] I walked in, your lobby",1
644,JERRY,3, Again.,1
645,GEORGE,3, I don't know how you put up with this.,1
